assigner_branch,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2many,0.7910099536890075,0.841252475976944,0.971313762664795,0.8988095238095238,1.054949402809143,0.8405247330665588,0.008674402721226215,151,000000001000.jpg,168,17
one2many,0.8824812710285187,0.9090433418750763,0.9682600200176239,0.9,0.5605047941207886,1.2126835584640503,0.004135847557336092,18,000000002261.jpg,20,2
one2many,0.8883383447925249,0.9400151968002319,0.9743165016174317,0.8928571428571429,0.618851900100708,1.1336122751235962,0.011109290644526482,75,000000002431.jpg,84,9
one2many,0.7005005971163134,0.7853856682777405,0.8813600063323974,0.8481012658227848,1.6112796068191528,1.2501603364944458,0.007753903977572918,67,000000007281.jpg,79,12
one2many,0.9384764909744263,0.9350042641162872,0.9852505326271057,0.9,0.4213194251060486,0.2611030340194702,0.004920754581689835,18,000000008532.jpg,20,2
one2many,0.7596747577190399,0.7514391243457794,0.9504016935825348,0.9,1.3553916215896606,0.8768966794013977,0.008020150475203991,90,000000009378.jpg,100,10
one2many,0.9536450982093811,0.9531217217445374,0.9584513366222381,0.9,0.3471090793609619,0.23089413344860077,0.0022244807332754135,9,000000011122.jpg,10,1
one2many,0.7543200170621276,0.7728655338287354,0.924311488866806,0.8958333333333334,1.5837351083755493,1.2049164772033691,0.0118678268045187,86,000000011511.jpg,96,10
one2many,0.7134857418692291,0.7785865664482117,0.9320942759513855,0.8951310861423221,1.2577658891677856,1.40394127368927,0.009593041613698006,239,000000012670.jpg,267,28
one2many,0.7710701707708701,0.8516733050346375,0.9252347648143768,0.898876404494382,1.1182717084884644,1.9726577997207642,0.0074073150753974915,160,000000013923.jpg,178,18
one2many,0.9165691594282787,0.9025995433330536,0.9771493971347809,0.9,0.5547654032707214,1.0933793783187866,0.004321083892136812,27,000000015597.jpg,30,3
one2many,0.7993656098842621,0.8375799655914307,0.9201893985271454,0.9,1.1476970911026,1.958969235420227,0.00377865182235837,45,000000016010.jpg,50,5
one2many,0.730555867475848,0.7831037044525146,0.9117298305034638,0.8709677419354839,1.5209777355194092,2.1829371452331543,0.006273512262851,54,000000017182.jpg,62,8
one2many,0.8702759583791096,0.934892863035202,0.9547485888004303,0.9,0.7211278676986694,1.6051095724105835,0.006771472282707691,27,000000017905.jpg,30,3
