assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2many,0.7946809821143122,0.8417616486549377,0.9719706058502198,0.8982035928143712,1.0657269954681396,0.855372428894043,0.008756767958402634,150,167,17,1,0.019181157592241323,284,17,000000001000.jpg,9,9,0.8362002298235893,0.8538147509098053,0.9724565148353577,8,7,300,0,0,0.5506262270500883,16
one2many,0.8759164631366729,0.8994110822677612,0.9641746461391449,0.9,0.6267269253730774,1.2034275531768799,0.004796890076249838,18,20,2,0,0.015388613123387258,47,2,000000002261.jpg,0,0,0.9272701144218445,0.9272701144218445,0.9478261828422546,2,2,49,0,0,0.28159767016768456,2
one2many,0.8868119411525273,0.9388077259063721,0.9734204769134521,0.8928571428571429,0.6498870253562927,1.164662480354309,0.01156342402100563,75,84,9,0,0.019361798397329027,278,9,000000002431.jpg,4,4,0.8613045612970988,0.9344804286956787,0.9627580046653748,4,4,287,1,1,0.448041964115368,9
one2many,0.701798708284203,0.7796343564987183,0.8828246474266053,0.8481012658227848,1.576141357421875,1.2538857460021973,0.0074420953169465065,67,79,12,3,0.023161648486910217,154,12,000000007281.jpg,2,2,0.7347086336877611,0.767043948173523,0.8653411984443664,2,2,163,8,5,0.4338742225534386,9
one2many,0.9380842030048371,0.936205118894577,0.9850020289421082,0.9,0.4168192148208618,0.26274994015693665,0.00481888884678483,18,20,2,0,0.006558699802553747,32,2,000000008532.jpg,1,1,0.9442643821239471,0.9442643821239471,0.9812007367610931,1,1,34,0,0,0.868802547454834,2
one2many,0.7585900875926018,0.7459084391593933,0.9485303878784179,0.9,1.3686872720718384,0.8925029039382935,0.008137417957186699,90,100,10,0,0.02584398769566971,133,10,000000009378.jpg,1,1,0.7322450041770935,0.7042438089847565,0.9167616367340088,5,5,143,4,4,0.5003631800413132,10
one2many,0.9545565664768219,0.9551497995853424,0.9574737131595612,0.9,0.34067657589912415,0.23943309485912323,0.0021850913763046265,9,10,1,0,0.007978279568145381,34,1,000000011122.jpg,0,0,0.9542098045349121,0.9542098045349121,0.9542098045349121,1,1,35,0,0,0.9335653185844421,1
one2many,0.7534949604111413,0.7723461091518402,0.9237098693847656,0.8958333333333334,1.5889151096343994,1.1857290267944336,0.011871840804815292,86,96,10,0,0.013264389560561798,239,10,000000011511.jpg,1,1,0.756206876039505,0.7398660182952881,0.9100232899188996,7,7,249,2,2,0.41470209558028726,10
one2many,0.7165234697850121,0.8015092015266418,0.9331031084060669,0.8951310861423221,1.2523832321166992,1.3982571363449097,0.00953814946115017,239,267,28,7,0.030882175472701855,279,28,000000012670.jpg,7,7,0.8079705238342285,0.8372386693954468,0.9365116357803345,14,13,300,7,1,0.32648420823915375,21
one2many,0.7707606765828775,0.8509045243263245,0.9280760765075684,0.898876404494382,1.1195638179779053,2.0226926803588867,0.007452030200511217,160,178,18,4,0.022876053828778758,285,19,000000013923.jpg,3,3,0.7758427421251933,0.8485550880432129,0.9440982580184937,11,8,300,5,4,0.45340096855846546,15
