assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2many,0.7906536926471052,0.8397707045078278,0.9696416020393371,0.8988095238095238,1.0524799823760986,0.8374790549278259,0.008725503459572792,151,168,17,1,0.018820789320030396,284,17,000000001000.jpg,9,9,0.839385163038969,0.8503937125205994,0.9724298417568207,8,7,300,0,0,0.5560939361312194,16
one2many,0.8859263777732849,0.9112407863140106,0.9750705659389496,0.9,0.5291039943695068,1.152090311050415,0.003882594406604767,18,20,2,0,0.014081087598848777,48,2,000000002261.jpg,0,0,0.932306170463562,0.932306170463562,0.9572356939315796,2,2,50,0,0,0.32241445034742355,2
one2many,0.8882823565176555,0.9397209286689758,0.9758306086063385,0.8928571428571429,0.6226783394813538,1.1531739234924316,0.011117950081825256,75,84,9,1,0.019228003137537638,283,9,000000002431.jpg,4,4,0.9020849168300629,0.9388812780380249,0.9664182841777802,4,4,291,1,0,0.5265324015635997,8
one2many,0.6995981499741349,0.7714964747428894,0.8821911454200745,0.8481012658227848,1.6272999048233032,1.2031093835830688,0.007952965795993805,67,79,12,4,0.024169341975508574,154,12,000000007281.jpg,2,2,0.7656607702374458,0.780304878950119,0.8684614837169647,2,2,162,8,4,0.467564994469285,8
one2many,0.9354933142662049,0.9344117641448975,0.9852470338344574,0.9,0.4267585575580597,0.2502788007259369,0.005041453521698713,18,20,2,0,0.005871007049966964,31,2,000000008532.jpg,1,1,0.9433211982250214,0.9433211982250214,0.9789812982082366,1,1,33,0,0,0.8681333661079407,2
one2many,0.7589304158091545,0.7405017018318176,0.9491629421710969,0.9,1.370828628540039,0.876040518283844,0.008045309223234653,90,100,10,0,0.026342319031810446,132,10,000000009378.jpg,1,1,0.732791006565094,0.7045758664608002,0.9197305202484131,5,5,142,4,4,0.4995871284976602,10
one2many,0.9532694816589355,0.9523752927780151,0.9583652019500732,0.9,0.34982389211654663,0.24852308630943298,0.002242116257548332,9,10,1,0,0.00888593701778778,35,1,000000011122.jpg,0,0,0.9509809017181396,0.9509809017181396,0.9509809017181396,1,1,36,0,0,0.9332926869392395,1
one2many,0.7544395692336062,0.7720667719841003,0.9250719845294952,0.8958333333333334,1.5847169160842896,1.1947282552719116,0.011849415488541126,86,96,10,0,0.013979652331597339,224,10,000000011511.jpg,1,1,0.7544057190418243,0.7412489354610443,0.9107325971126556,7,7,234,2,2,0.41220270621124655,10
one2many,0.715746187123606,0.7800447344779968,0.9324332237243652,0.8951310861423221,1.2549794912338257,1.3964869976043701,0.009579342789947987,239,267,28,7,0.03001239712059658,279,28,000000012670.jpg,7,7,0.8083847534088862,0.8336265087127686,0.9380653500556946,14,13,300,7,1,0.32403215262595386,21
one2many,0.768874289405145,0.8498860001564026,0.9277275264263153,0.898876404494382,1.1280874013900757,2.0025634765625,0.007434176746755838,160,178,18,5,0.02321901633786819,286,19,000000013923.jpg,3,3,0.8113666517393929,0.8516318202018738,0.9421652853488922,11,8,300,5,3,0.48356157088918345,14
one2many,0.9169034520785014,0.902630478143692,0.9769025206565857,0.9,0.5538225173950195,1.0589815378189087,0.004348272457718849,27,30,3,0,0.005069743986300464,79,3,000000015597.jpg,1,1,0.9040639996528625,0.8967834115028381,0.961284601688385,2,2,82,0,0,0.5652822058958312,3
