assigner_branch,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,0.8173870794913348,0.8567379713058472,0.9773954153060913,0.0,1.2031664848327637,0.9805608987808228,0.008755634538829327,0,000000001000.jpg,17,17
one2one,0.9305978417396545,0.9305978417396545,0.9607353806495667,0.0,0.509930431842804,1.2303180694580078,0.003339002840220928,0,000000002261.jpg,2,2
one2one,0.9121794833077325,0.9444353580474854,0.9663432002067566,0.0,0.6316255927085876,1.552018404006958,0.010482605546712875,0,000000002431.jpg,9,9
one2one,0.6797023800512155,0.7325551211833954,0.8710067629814148,0.0,1.9975616931915283,1.128362774848938,0.0062050293199718,0,000000007281.jpg,12,12
one2one,0.9421214163303375,0.9421214163303375,0.9764632523059845,0.0,0.42030006647109985,0.1776905059814453,0.004186402540653944,0,000000008532.jpg,2,2
one2one,0.8134163975715637,0.8471448123455048,0.9409686684608459,0.0,1.285630464553833,1.2293504476547241,0.006855915300548077,0,000000009378.jpg,10,10
one2one,0.9530012607574463,0.9530012607574463,0.9530012607574463,0.0,0.3361215889453888,0.2730787396430969,0.0021544441115111113,0,000000011122.jpg,1,1
one2one,0.7794476866722106,0.7561220824718475,0.9203199744224548,0.0,1.56202232837677,1.3718892335891724,0.01133718527853489,0,000000011511.jpg,10,10
one2one,0.7611765414476395,0.8255851864814758,0.9253403007984161,0.0,1.4650274515151978,1.923456072807312,0.008893152698874474,0,000000012670.jpg,28,28
one2one,0.8107612932983198,0.8612743020057678,0.9304297804832459,0.0,1.2794370651245117,2.1427419185638428,0.006472487468272448,0,000000013923.jpg,19,19
one2one,0.918151875336965,0.8967536687850952,0.9629104852676391,0.0,0.5987654328346252,1.4996159076690674,0.004275284707546234,0,000000015597.jpg,3,3
one2one,0.8387549877166748,0.8963528275489807,0.916715395450592,0.0,1.1492583751678467,2.492622137069702,0.0034495170693844557,0,000000016010.jpg,5,5
one2one,0.7170889526605606,0.7140582799911499,0.8712044060230255,0.0,1.946474552154541,2.7829158306121826,0.0073854667134583,0,000000017182.jpg,8,8
one2one,0.8706007202466329,0.9428554177284241,0.9556116223335266,0.0,0.8653178215026855,1.8962396383285522,0.008314017206430435,0,000000017905.jpg,3,3
one2one,0.8686098200934274,0.8723201155662537,0.9422785639762878,0.0,0.9617006778717041,1.0555006265640259,0.010882663540542126,0,000000018150.jpg,7,7
