assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2one,0.8173870794913348,0.8567379713058472,0.9773954153060913,0.0,1.2031664848327637,0.9805608987808228,0.008755634538829327,0,17,17,2,0.012981423587342234,285,17,000000001000.jpg,9,9,0.8267988522847494,0.8661762475967407,0.9783531665802002,8,6,300,0,0,0.595549420081079,15
one2one,0.9305978417396545,0.9305978417396545,0.9607353806495667,0.0,0.509930431842804,1.2303180694580078,0.003339002840220928,0,2,2,0,0.011906218191143125,42,2,000000002261.jpg,0,0,0.7699525356292725,0.7699525356292725,0.8683312416076661,2,2,44,0,0,0.31144411861896515,2
one2one,0.9121794833077325,0.9444353580474854,0.9663432002067566,0.0,0.6316255927085876,1.552018404006958,0.010482605546712875,0,9,9,1,0.018847417893849194,251,9,000000002431.jpg,4,4,0.9051898643374443,0.9472152590751648,0.9676846206188202,4,4,259,1,0,0.4606472655432299,8
one2one,0.6797023800512155,0.7325551211833954,0.8710067629814148,0.0,1.9975616931915283,1.128362774848938,0.0062050293199718,0,12,12,2,0.013678090430847887,180,12,000000007281.jpg,2,2,0.7143737554550171,0.732556164264679,0.8763492405414581,2,2,190,8,6,0.5172774791717529,10
one2one,0.9421214163303375,0.9421214163303375,0.9764632523059845,0.0,0.42030006647109985,0.1776905059814453,0.004186402540653944,0,2,2,0,0.005282962244624893,30,2,000000008532.jpg,1,1,0.9421214163303375,0.9421214163303375,0.9764632523059845,1,1,32,0,0,0.9073850810527802,2
one2one,0.8134163975715637,0.8471448123455048,0.9409686684608459,0.0,1.285630464553833,1.2293504476547241,0.006855915300548077,0,10,10,0,0.016862828923195926,183,10,000000009378.jpg,1,1,0.728138142824173,0.6708902716636658,0.9409686684608459,5,5,193,4,4,0.49730377178639174,10
one2one,0.9530012607574463,0.9530012607574463,0.9530012607574463,0.0,0.3361215889453888,0.2730787396430969,0.0021544441115111113,0,1,1,0,0.006127718614325637,42,1,000000011122.jpg,0,0,0.9530007243156433,0.9530007243156433,0.9530007243156433,1,1,43,0,0,0.9479793906211853,1
one2one,0.7794476866722106,0.7561220824718475,0.9203199744224548,0.0,1.56202232837677,1.3718892335891724,0.01133718527853489,0,10,10,0,0.012000202684235451,209,10,000000011511.jpg,1,1,0.7703794777393341,0.750945508480072,0.9203199863433837,7,7,219,2,2,0.40157045469386504,10
one2one,0.7611765414476395,0.8255851864814758,0.9253403007984161,0.0,1.4650274515151978,1.923456072807312,0.008893152698874474,0,28,28,8,0.02288819527020678,280,28,000000012670.jpg,7,7,0.7973425894975662,0.8292185962200165,0.9351283729076385,14,12,300,7,1,0.3271535154664889,20
one2one,0.8107612932983198,0.8612743020057678,0.9304297804832459,0.0,1.2794370651245117,2.1427419185638428,0.006472487468272448,0,19,19,5,0.018357037343540706,286,19,000000013923.jpg,3,3,0.8063546887465886,0.8585636615753174,0.9327276051044464,11,8,300,5,3,0.44289908970573116,14
one2one,0.918151875336965,0.8967536687850952,0.9629104852676391,0.0,0.5987654328346252,1.4996159076690674,0.004275284707546234,0,3,3,1,0.0040354994989959805,66,3,000000015597.jpg,1,1,0.9381016790866852,0.9381016790866852,0.9711800873279571,2,1,68,0,0,0.9055659174919128,2
