assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,22,142,5,overlap,22,22,22,137,22,22,0.6917024579915133,0.7323348522186279,0.9143454253673554,0.0,1.9909669160842896,2.059455633163452,0.011303089559078217,0,000000036936.jpg,22,22
one2one,15,103,10,overlap,14,14,14,81,14,14,0.7297155388763973,0.7251638472080231,0.8790606081485749,0.0,1.9417532682418823,2.1297526359558105,0.009595425799489021,0,000000039477.jpg,14,14
one2one,6,42,3,overlap,6,6,6,39,6,6,0.9415148397286733,0.9582981765270233,0.9670336842536926,0.0,0.42762839794158936,0.9893490672111511,0.0086174625903368,0,000000039769.jpg,6,6
one2one,11,51,0,overlap,11,11,11,51,11,11,0.7933203686367382,0.7992907166481018,0.9530903697013855,0.0,1.4537206888198853,0.8277839422225952,0.0038678243290632963,0,000000039914.jpg,11,11
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8117643197377523,0.9046694040298462,0.9504675149917603,0.0,1.1558783054351807,1.796713948249817,0.009861215017735958,0,000000040036.jpg,3,3
one2one,20,101,7,overlap,19,19,19,94,19,19,0.6983088458839216,0.7364470958709717,0.8584098219871521,0.0,2.068288803100586,2.276370048522949,0.0055231074802577496,0,000000040471.jpg,19,19
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9422677755355835,0.9422677755355835,0.9422677755355835,0.0,0.4081708490848541,0.13023072481155396,0.009236498735845089,0,000000046804.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8637477159500122,0.8893312513828278,0.980816513299942,0.0,0.9039698839187622,1.578811764717102,0.007946819067001343,0,000000047740.jpg,6,6
one2one,7,35,0,overlap,7,7,7,35,7,7,0.6566632709332875,0.6854097247123718,0.9325586199760437,0.0,1.859365701675415,2.0395328998565674,0.006620442494750023,0,000000047801.jpg,7,7
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9469054341316223,0.9469054341316223,0.9469054341316223,0.0,0.37831926345825195,0.3976314961910248,0.0030051153153181076,0,000000049259.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.891570657491684,0.891570657491684,0.950267904996872,0.0,0.7818208336830139,0.24739378690719604,0.020425716415047646,0,000000049269.jpg,2,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9359292984008789,0.9571854472160339,0.9753669619560241,0.0,0.46431964635849,1.8795853853225708,0.007603006437420845,0,000000050326.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.7621738910675049,0.7689504623413086,0.9152740478515625,0.0,1.6021348237991333,1.7251482009887695,0.024589981883764267,0,000000050331.jpg,4,4
one2one,16,67,0,overlap,16,16,16,67,16,16,0.6743818409740925,0.7090048789978027,0.8684775531291962,0.0,2.0704026222229004,3.1988673210144043,0.003149546217173338,0,000000052412.jpg,16,16
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8248757521311442,0.8006136417388916,0.8888941764831543,0.0,1.2914211750030518,1.807687520980835,0.024606667459011078,0,000000053529.jpg,3,3
one2one,4,28,1,overlap,4,4,4,27,4,4,0.7300127893686295,0.7717798948287964,0.8308785736560822,0.0,1.907035231590271,1.8618788719177246,0.015411805361509323,0,000000053994.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.951013445854187,0.951013445854187,0.9524747133255005,0.0,0.368165522813797,0.16595624387264252,0.005899212788790464,0,000000054931.jpg,2,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9830359816551208,0.9830359816551208,0.9830359816551208,0.0,0.12507785856723785,0.4581519067287445,0.003794252872467041,0,000000056545.jpg,1,1
one2one,18,88,1,overlap,18,18,18,87,18,18,0.7175361464420954,0.7484993636608124,0.8529579281806946,0.0,1.9780609607696533,1.4339158535003662,0.0022923843935132027,0,000000057760.jpg,18,18
one2one,19,129,0,overlap,19,19,19,129,19,19,0.8065961536608244,0.8284111022949219,0.9293550610542297,0.0,1.3376195430755615,1.8449904918670654,0.009094441309571266,0,000000059044.jpg,19,19
one2one,13,58,3,overlap,13,13,13,55,13,13,0.4894388822408823,0.5297614932060242,0.6685670852661133,0.0,3.240211248397827,2.1057205200195312,0.004418992903083563,0,000000060363.jpg,13,13
one2one,14,92,2,overlap,14,14,14,90,14,14,0.8506590936865125,0.8544085621833801,0.9371875822544098,0.0,1.0690239667892456,0.7465239763259888,0.004660347942262888,0,000000060886.jpg,14,14
one2one,17,108,0,overlap,17,17,17,108,17,17,0.7343900834812838,0.7294132113456726,0.9436457872390747,0.0,1.4810240268707275,1.3443678617477417,0.0076831975020468235,0,000000060932.jpg,17,17
one2one,9,58,0,overlap,9,9,9,58,9,9,0.7532304326693217,0.7690720558166504,0.9117744088172912,0.0,1.7083051204681396,2.5119881629943848,0.01645737700164318,0,000000061108.jpg,9,9
one2one,7,49,3,overlap,7,7,7,46,7,7,0.8880898356437683,0.9459691047668457,0.9672575950622558,0.0,0.7494297027587891,0.896081268787384,0.010977271012961864,0,000000061171.jpg,7,7
one2one,7,49,6,overlap,7,7,7,43,7,7,0.7411871467317853,0.7868599891662598,0.9446880578994751,0.0,1.6414939165115356,1.8260825872421265,0.007540496066212654,0,000000063047.jpg,7,7
one2one,17,119,8,overlap,17,17,17,108,17,17,0.8454586583025315,0.8992105722427368,0.957918894290924,0.0,1.0319526195526123,1.6825628280639648,0.014279739931225777,0,000000064084.jpg,17,17
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9433569312095642,0.9433569312095642,0.9433569312095642,0.0,0.4026000201702118,0.22889919579029083,0.00595925934612751,0,000000064495.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7301448881626129,0.7015595138072968,0.8644059896469116,0.0,1.9290393590927124,2.5273587703704834,0.027913162484765053,0,000000064868.jpg,6,6
one2one,17,91,0,overlap,17,17,17,91,17,17,0.654884600025766,0.7241880893707275,0.9093784689903259,0.0,1.9653267860412598,1.9409302473068237,0.003566573141142726,0,000000065798.jpg,17,17
one2one,4,28,0,overlap,4,4,4,28,4,4,0.921516016125679,0.9359422922134399,0.956812173128128,0.0,0.5772331953048706,0.7395431995391846,0.005313505418598652,0,000000066635.jpg,4,4
one2one,11,77,0,overlap,11,11,11,77,11,11,0.903067025271329,0.9312580823898315,0.9777306914329529,0.0,0.6827488541603088,1.0429519414901733,0.0070684561505913734,0,000000066771.jpg,11,11
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9369681477546692,0.9369681477546692,0.9369681477546692,0.0,0.443278044462204,0.751799464225769,0.015850067138671875,0,000000066886.jpg,1,1
one2one,4,27,0,overlap,4,4,4,27,4,4,0.9478859752416611,0.9487137496471405,0.9734928131103515,0.0,0.38600456714630127,0.2215116024017334,0.0012252161977812648,0,000000067406.jpg,4,4
one2one,36,207,16,overlap,35,35,35,188,35,35,0.6570497410637992,0.7164803147315979,0.9360943555831909,0.0,1.8301477432250977,2.305145025253296,0.00510128540918231,0,000000067616.jpg,35,35
one2one,4,28,0,overlap,4,4,4,28,4,4,0.919738233089447,0.9539259076118469,0.9642686307430267,0.0,0.5669064521789551,0.8041233420372009,0.004367207642644644,0,000000068078.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.963932067155838,0.963932067155838,0.966568523645401,0.0,0.2707587480545044,0.24892905354499817,0.0069763208739459515,0,000000068765.jpg,2,2
one2one,4,28,2,overlap,4,4,4,26,4,4,0.865606427192688,0.8787963688373566,0.9693222761154174,0.0,0.9319673776626587,1.1708548069000244,0.015541145578026772,0,000000069106.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9015663862228394,0.9015663862228394,0.920273756980896,0.0,0.738120436668396,1.1958152055740356,0.013355132192373276,0,000000071756.jpg,2,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8148637861013412,0.8023819029331207,0.8865279078483582,0.0,1.370199203491211,1.5381306409835815,0.02793460711836815,0,000000073533.jpg,4,4
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9051282405853271,0.9051282405853271,0.9051282405853271,0.0,0.6441198587417603,2.274843454360962,0.01994863897562027,0,000000075456.jpg,1,1
one2one,20,130,4,overlap,20,20,20,126,20,20,0.7737903878092766,0.791892945766449,0.9395134806632995,0.0,1.4934781789779663,1.3109581470489502,0.006554099731147289,0,000000075612.jpg,20,20
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8020866513252258,0.8020866513252258,0.8550946831703186,0.0,1.4542499780654907,1.6132092475891113,0.03829772770404816,0,000000079014.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9867094457149506,0.9867094457149506,0.9871721923351288,0.0,0.09972268342971802,0.05104309692978859,0.0020934559870511293,0,000000079031.jpg,2,2
one2one,6,39,0,overlap,6,6,6,39,6,6,0.775539348522822,0.8010690212249756,0.8418643176555634,0.0,1.6262390613555908,0.9641515016555786,0.0031790174543857574,0,000000079588.jpg,6,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9141815304756165,0.9141815304756165,0.9141815304756165,0.0,0.5914934277534485,1.5821878910064697,0.018364746123552322,0,000000080057.jpg,1,1
one2one,20,138,6,overlap,20,20,20,132,20,20,0.7841394022107124,0.8527950048446655,0.9521145403385163,0.0,1.3920713663101196,1.4839755296707153,0.008434856310486794,0,000000080340.jpg,20,20
one2one,5,35,0,overlap,5,5,5,35,5,5,0.885344398021698,0.9546524286270142,0.9738833189010621,0.0,0.7066704034805298,0.9264841675758362,0.012213841080665588,0,000000081738.jpg,5,5
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9458030064900717,0.9413272738456726,0.9521520495414734,0.0,0.40669336915016174,1.3979723453521729,0.00767012732103467,0,000000082180.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9306704998016357,0.9354800581932068,0.9577093243598938,0.0,0.5152672529220581,0.9438021183013916,0.010422810912132263,0,000000082807.jpg,4,4
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8330328123910087,0.8793777227401733,0.9402736783027649,0.0,1.1299291849136353,2.2699086666107178,0.00852247141301632,0,000000084492.jpg,7,7
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9313332239786783,0.9138116240501404,0.9660606741905212,0.0,0.5068749785423279,0.26632609963417053,0.01131122000515461,0,000000085195.jpg,3,3
one2one,6,37,4,overlap,6,6,6,33,6,6,0.8935456176598867,0.9162472486495972,0.9727615118026733,0.0,0.7477481961250305,2.1692557334899902,0.004368114750832319,0,000000086220.jpg,6,6
one2one,5,35,2,overlap,5,5,5,33,5,5,0.6740482330322266,0.6887605786323547,0.8270416498184204,0.0,2.271019697189331,2.0650455951690674,0.010833745822310448,0,000000086755.jpg,5,5
one2one,13,91,0,overlap,13,13,13,91,13,13,0.8606100861842816,0.880214512348175,0.960912537574768,0.0,0.988232433795929,1.3958207368850708,0.008080962114036083,0,000000088040.jpg,13,13
one2one,16,83,6,overlap,16,16,16,77,16,16,0.7368115289136767,0.8286899030208588,0.9030171036720276,0.0,1.5660215616226196,1.4290660619735718,0.0031072916463017464,0,000000088462.jpg,16,16
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7923394441604614,0.894159734249115,0.9597178816795349,0.0,1.1653658151626587,3.9809744358062744,0.0064860135316848755,0,000000089670.jpg,3,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.964312732219696,0.964312732219696,0.964312732219696,0.0,0.2584019601345062,0.13656219840049744,0.005782586522400379,0,000000089761.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9471211731433868,0.9471211731433868,0.9797003328800201,0.0,0.38400179147720337,0.1285363882780075,0.004827490542083979,0,000000090284.jpg,2,2
one2one,13,75,1,overlap,12,12,12,74,12,12,0.7011091386278471,0.747710257768631,0.9311844289302826,0.0,1.6982353925704956,1.994816541671753,0.007091313600540161,0,000000093437.jpg,12,12
one2one,9,63,0,overlap,9,9,9,63,9,9,0.8603125545713637,0.900189995765686,0.9680747032165528,0.0,0.9316622614860535,1.6003282070159912,0.009076623246073723,0,000000095707.jpg,9,9
one2one,17,105,8,overlap,17,17,17,97,17,17,0.7220259168568779,0.859123945236206,0.9208613872528076,0.0,1.4270665645599365,1.164713740348816,0.005332352593541145,0,000000095862.jpg,17,17
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7941901087760925,0.8045935034751892,0.9091957807540894,0.0,1.466293215751648,1.8887693881988525,0.006770988926291466,0,000000097022.jpg,6,6
one2one,5,35,0,overlap,5,5,5,35,5,5,0.7852243065834046,0.8139228224754333,0.8547298073768616,0.0,1.550612211227417,1.8962072134017944,0.0117681585252285,0,000000097679.jpg,5,5
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9172126650810242,0.9523108005523682,0.9584598064422607,0.0,0.6012229919433594,1.8243300914764404,0.008209711872041225,0,000000099024.jpg,3,3
one2one,13,89,4,overlap,13,13,13,85,13,13,0.7342059107927176,0.7749583721160889,0.9315483570098877,0.0,1.659732699394226,2.7075705528259277,0.014464352279901505,0,000000099039.jpg,13,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9680344760417938,0.9680344760417938,0.9737646996974945,0.0,0.23973315954208374,0.6125866770744324,0.003983856178820133,0,000000101068.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9559931755065918,0.9559931755065918,0.9604567050933838,0.0,0.3303399980068207,0.35676589608192444,0.006559927482157946,0,000000101420.jpg,2,2
one2one,10,70,0,overlap,10,10,10,70,10,10,0.7791656255722046,0.7468887567520142,0.9380525469779968,0.0,1.5184296369552612,1.9248263835906982,0.007980380207300186,0,000000102805.jpg,10,10
