assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,17,119,1,overlap,17,17,17,118,17,17,0.8137210589997909,0.8486760854721069,0.9738812685012818,0.0,1.229472279548645,1.0666848421096802,0.009031591936945915,0,000000001000.jpg,17,17
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9423617124557495,0.9423617124557495,0.971191668510437,0.0,0.4227272868156433,1.3700268268585205,0.0028299279510974884,0,000000002261.jpg,2,2
one2one,9,60,0,overlap,9,9,9,60,9,9,0.9068184097607931,0.9327542185783386,0.9657589793205261,0.0,0.671318769454956,1.5153414011001587,0.010700341314077377,0,000000002431.jpg,9,9
one2one,12,63,1,overlap,12,12,12,62,12,12,0.6866693496704102,0.7365276515483856,0.8535863697528839,0.0,1.9818581342697144,1.1805922985076904,0.0062246122397482395,0,000000007281.jpg,12,12
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9451256692409515,0.9451256692409515,0.9812655627727509,0.0,0.3960489332675934,0.16902044415473938,0.0034791044890880585,0,000000008532.jpg,2,2
one2one,10,70,0,overlap,10,10,10,70,10,10,0.8148633599281311,0.8538722395896912,0.938218230009079,0.0,1.270796298980713,1.1890771389007568,0.0066483281552791595,0,000000009378.jpg,10,10
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9460267424583435,0.9460267424583435,0.9460267424583435,0.0,0.3831193447113037,0.33128470182418823,0.0024588843807578087,0,000000011122.jpg,1,1
one2one,10,69,1,overlap,10,10,10,68,10,10,0.7780594170093537,0.7636390328407288,0.9129972100257874,0.0,1.5670318603515625,1.347216010093689,0.011306462809443474,0,000000011511.jpg,10,10
one2one,28,191,1,overlap,28,28,28,190,28,28,0.76776073127985,0.8228863775730133,0.9282662808895111,0.0,1.4524661302566528,2.023087978363037,0.009012904018163681,0,000000012670.jpg,28,28
one2one,19,130,3,overlap,19,19,19,127,19,19,0.8252074310654088,0.8709144592285156,0.935246467590332,0.0,1.2069554328918457,2.1245031356811523,0.006047277711331844,0,000000013923.jpg,19,19
one2one,3,21,0,overlap,3,3,3,21,3,3,0.914237916469574,0.9027682542800903,0.9567049741744995,0.0,0.6299775838851929,1.4578109979629517,0.004783949814736843,0,000000015597.jpg,3,3
one2one,5,35,0,overlap,5,5,5,35,5,5,0.838671338558197,0.894831120967865,0.9187786936759949,0.0,1.1497564315795898,2.50990891456604,0.0033713094890117645,0,000000016010.jpg,5,5
one2one,8,56,10,overlap,8,8,8,45,8,8,0.7288730069994926,0.721511960029602,0.874806410074234,0.0,1.871990442276001,2.7469098567962646,0.006960541941225529,0,000000017182.jpg,8,8
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8710139393806458,0.9462366104125977,0.9580400943756103,0.0,0.8560730218887329,1.6414529085159302,0.007917158305644989,0,000000017905.jpg,3,3
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8659026537622724,0.8674212098121643,0.9487621903419494,0.0,0.9794818162918091,1.0737757682800293,0.011009873822331429,0,000000018150.jpg,7,7
one2one,8,56,0,overlap,8,8,8,56,8,8,0.7757271900773048,0.8288385570049286,0.9111130237579346,0.0,1.5315487384796143,1.0626168251037598,0.012593096122145653,0,000000018837.jpg,8,8
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9110494554042816,0.9110494554042816,0.9292831122875214,0.0,0.6667304635047913,0.25179824233055115,0.0064724343828856945,0,000000020059.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.826011061668396,0.826011061668396,0.8868929147720337,0.0,1.2638986110687256,2.8606503009796143,0.01396474801003933,0,000000021465.jpg,2,2
one2one,5,35,2,overlap,5,5,5,33,5,5,0.8829018235206604,0.8503100275993347,0.9638534426689148,0.0,0.8435996174812317,1.381898283958435,0.00593058904632926,0,000000022705.jpg,5,5
