assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8686075210571289,0.8686075210571289,0.9414215564727784,0.0,0.9216403961181641,0.5513467192649841,0.004083066247403622,0,000000033005.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9138258397579193,0.9138258397579193,0.9267724692821503,0.0,0.6473274230957031,1.166481852531433,0.011445567011833191,0,000000034071.jpg,2,2
one2one,4,28,1,overlap,4,4,4,27,4,4,0.719061978161335,0.7414990365505219,0.9196837782859802,0.0,1.7185437679290771,0.699046790599823,0.0179637111723423,0,000000034139.jpg,4,4
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7981641789277395,0.8521633744239807,0.9429745078086853,0.0,1.2929182052612305,3.0674116611480713,0.011388755403459072,0,000000034257.jpg,6,6
one2one,22,143,5,overlap,22,22,22,138,22,22,0.6991282037713311,0.7147538363933563,0.9161131501197816,0.0,1.9570707082748413,2.0777411460876465,0.010777370072901249,0,000000036936.jpg,22,22
one2one,15,103,11,overlap,15,15,15,83,15,15,0.7318035761515299,0.6996948719024658,0.9106085777282715,0.0,1.8973244428634644,2.131603717803955,0.009300308302044868,0,000000039477.jpg,15,15
one2one,6,42,4,overlap,6,6,6,38,6,6,0.9482118288675944,0.960470050573349,0.9787144362926483,0.0,0.3755970001220703,1.094923973083496,0.0060813697054982185,0,000000039769.jpg,6,6
one2one,11,51,0,overlap,11,11,11,51,11,11,0.7927771427414634,0.7837493419647217,0.9558311700820923,0.0,1.464021921157837,0.8253557682037354,0.0038894121535122395,0,000000039914.jpg,11,11
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8236724932988485,0.9268885254859924,0.9533070683479309,0.0,1.0797796249389648,1.7770428657531738,0.008947434835135937,0,000000040036.jpg,3,3
one2one,20,100,8,overlap,19,19,19,92,19,19,0.6956783156645926,0.7208245396614075,0.8599554300308228,0.0,2.1014275550842285,2.265510320663452,0.005739704240113497,0,000000040471.jpg,19,19
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9446138739585876,0.9446138739585876,0.9446138739585876,0.0,0.3925318717956543,0.12311224639415741,0.008877144195139408,0,000000046804.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8618902266025543,0.8992253839969635,0.9764295220375061,0.0,0.9130251407623291,1.6868103742599487,0.008504368364810944,0,000000047740.jpg,6,6
one2one,7,34,0,overlap,7,7,7,34,7,7,0.6610571529184069,0.6927506327629089,0.9345081448554993,0.0,1.7876323461532593,2.055147886276245,0.0063411640003323555,0,000000047801.jpg,7,7
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9507242441177368,0.9507242441177368,0.9507242441177368,0.0,0.35243356227874756,0.3510628938674927,0.002791417296975851,0,000000049259.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8923589289188385,0.8923589289188385,0.9524018585681915,0.0,0.7738262414932251,0.22970861196517944,0.020030774176120758,0,000000049269.jpg,2,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9381065567334493,0.9610961675643921,0.9763006925582886,0.0,0.4482865035533905,1.748793363571167,0.007443634793162346,0,000000050326.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8473223298788071,0.882880449295044,0.9278790473937988,0.0,1.0704355239868164,2.4388551712036133,0.017736326903104782,0,000000050331.jpg,4,4
one2one,16,67,0,overlap,16,16,16,67,16,16,0.6800333904102445,0.7142274975776672,0.874988466501236,0.0,2.0453505516052246,3.1653175354003906,0.0030302507802844048,0,000000052412.jpg,16,16
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8349404335021973,0.812778890132904,0.9078385233879089,0.0,1.2040964365005493,1.7394356727600098,0.021775081753730774,0,000000053529.jpg,3,3
one2one,4,28,2,overlap,4,4,4,26,4,4,0.7353085279464722,0.7927065789699554,0.8351043581962585,0.0,1.8416168689727783,1.873023271560669,0.015451326966285706,0,000000053994.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9523087739944458,0.9523087739944458,0.9539845705032348,0.0,0.35854706168174744,0.16274459660053253,0.005617036018520594,0,000000054931.jpg,2,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9884706139564514,0.9884706139564514,0.9884706139564514,0.0,0.08549527078866959,0.5588852167129517,0.0026430466677993536,0,000000056545.jpg,1,1
one2one,18,88,1,overlap,18,18,18,87,18,18,0.7194365097416772,0.7468867003917694,0.8596827566623688,0.0,1.9603271484375,1.3874789476394653,0.002259453758597374,0,000000057760.jpg,18,18
one2one,19,129,0,overlap,19,19,19,129,19,19,0.7971695316465277,0.7957254648208618,0.9378563404083252,0.0,1.397082805633545,1.7461073398590088,0.00916862953454256,0,000000059044.jpg,19,19
one2one,13,58,3,overlap,13,13,13,55,13,13,0.4879075105373676,0.5151671767234802,0.6742461562156677,0.0,3.2445056438446045,2.0198822021484375,0.003555327421054244,0,000000060363.jpg,13,13
one2one,14,92,2,overlap,14,14,14,90,14,14,0.8521455866949899,0.8532711863517761,0.9399787902832031,0.0,1.0585737228393555,0.7540614008903503,0.004642068408429623,0,000000060886.jpg,14,14
one2one,17,107,0,overlap,17,17,17,107,17,17,0.7379737965324346,0.7397391200065613,0.9328681826591492,0.0,1.4703030586242676,1.4142307043075562,0.007760796695947647,0,000000060932.jpg,17,17
one2one,9,58,0,overlap,9,9,9,58,9,9,0.756954613659117,0.7674194574356079,0.9132599115371705,0.0,1.6765936613082886,2.591797113418579,0.016358427703380585,0,000000061108.jpg,9,9
one2one,7,49,2,overlap,7,7,7,47,7,7,0.8867908205304827,0.9465278387069702,0.96159588098526,0.0,0.7619614601135254,0.9710506200790405,0.011168678291141987,0,000000061171.jpg,7,7
one2one,7,49,6,overlap,7,7,7,43,7,7,0.7673142084053585,0.772088348865509,0.9451425313949585,0.0,1.5301539897918701,2.3300621509552,0.007691527716815472,0,000000063047.jpg,7,7
one2one,17,119,8,overlap,17,17,17,109,17,17,0.8592793555820689,0.8924165368080139,0.960470974445343,0.0,0.959985077381134,1.5957633256912231,0.013126772828400135,0,000000064084.jpg,17,17
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9447056651115417,0.9447056651115417,0.9447056651115417,0.0,0.3936085104942322,0.2344415783882141,0.005832429509609938,0,000000064495.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7301466961701711,0.6974872350692749,0.8680131733417511,0.0,1.9257335662841797,2.557816743850708,0.028041884303092957,0,000000064868.jpg,6,6
one2one,17,91,0,overlap,17,17,17,91,17,17,0.6609469766125959,0.7207263708114624,0.9147876143455506,0.0,1.9313554763793945,1.929671049118042,0.0035305283963680267,0,000000065798.jpg,17,17
one2one,4,28,0,overlap,4,4,4,28,4,4,0.921148881316185,0.9347296953201294,0.9560252904891968,0.0,0.5806999206542969,0.7309268116950989,0.005322867073118687,0,000000066635.jpg,4,4
one2one,11,77,0,overlap,11,11,11,77,11,11,0.8922776092182506,0.9335771203041077,0.9771844744682312,0.0,0.7441554069519043,1.0397231578826904,0.007200418971478939,0,000000066771.jpg,11,11
one2one,1,7,0,overlap,1,1,1,7,1,1,0.942200243473053,0.942200243473053,0.942200243473053,0.0,0.4087294936180115,0.7489462494850159,0.01452728733420372,0,000000066886.jpg,1,1
one2one,4,27,0,overlap,4,4,4,27,4,4,0.9472629576921463,0.9475739300251007,0.9769692122936249,0.0,0.389509916305542,0.2323710322380066,0.0012200640048831701,0,000000067406.jpg,4,4
one2one,37,210,17,overlap,36,36,36,191,36,36,0.6399555106957754,0.7187573313713074,0.9170145690441132,0.0,1.8612191677093506,2.2427499294281006,0.005221797619014978,0,000000067616.jpg,36,36
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9203266352415085,0.9545087516307831,0.9645474791526795,0.0,0.5624758005142212,0.7460579872131348,0.004355546552687883,0,000000068078.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9686084389686584,0.9686084389686584,0.9734854817390441,0.0,0.2354019284248352,0.23261897265911102,0.005818226374685764,0,000000068765.jpg,2,2
one2one,4,28,2,overlap,4,4,4,26,4,4,0.8310948610305786,0.8205695450305939,0.9698133945465088,0.0,1.1318262815475464,0.8303741216659546,0.018375571817159653,0,000000069106.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9177214503288269,0.9177214503288269,0.9326526045799255,0.0,0.6176241636276245,1.2804303169250488,0.01107825804501772,0,000000071756.jpg,2,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8519997149705887,0.8814875781536102,0.9205740034580231,0.0,1.0622133016586304,1.2995489835739136,0.017769459635019302,0,000000073533.jpg,4,4
