assign_assigner_branch,assign_assigner_candidate_gt_count,assign_assigner_candidate_positive_count,assign_assigner_conflict_anchor_count,assign_assigner_conflict_metric,assign_assigner_final_gt_count,assign_assigner_final_positive_count,assign_assigner_post_conflict_gt_count,assign_assigner_post_conflict_positive_count,assign_assigner_post_secondary_topk_gt_count,assign_assigner_post_secondary_topk_positive_count,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2one,3,21,0,overlap,3,3,3,21,3,3,0.981215238571167,0.9815850853919983,0.9829535126686096,0.0,0.14096689224243164,0.1136612743139267,0.003232788760215044,0,3,3,0,0.01042812353827887,18,3,000000022935.jpg,3,3,0.9812150001525879,0.9815844893455505,0.982953155040741,0,0,21,0,0,0.9125532905260721,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8929136395454407,0.8929136395454407,0.8929136395454407,0.0,0.7173280715942383,0.2218283712863922,0.006999568082392216,0,1,1,0,0.005296475098778804,9,1,000000023666.jpg,1,1,0.8929139971733093,0.8929139971733093,0.8929139971733093,0,0,10,0,0,0.8690657019615173,1
one2one,18,99,11,overlap,18,18,18,88,18,18,0.6899691849119134,0.7856997847557068,0.948670756816864,0.0,1.6270959377288818,1.2181819677352905,0.006089292466640472,0,18,18,5,0.019904012490430594,287,18,000000024243.jpg,3,3,0.8129031887421241,0.8529071807861328,0.9544176936149598,2,2,300,13,8,0.37464476792285073,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8045118153095245,0.8045118153095245,0.8578608572483063,0.0,1.460724949836731,1.313924789428711,0.051047928631305695,0,2,2,0,0.004945963180785918,23,2,000000025139.jpg,2,2,0.8045118153095245,0.8045118153095245,0.8578608572483063,0,0,25,0,0,0.4775537149980664,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9205641945203146,0.8936499357223511,0.9586130380630493,0.0,0.587073028087616,0.4952727258205414,0.004464682657271624,0,3,3,0,0.087075594592736,9,3,000000025424.jpg,2,2,0.8653989434242249,0.8931879997253418,0.9585206508636475,0,0,12,1,1,0.7522279818852743,3
one2one,13,86,0,overlap,13,13,13,86,13,13,0.8106448375261747,0.8443699479103088,0.9517926573753357,0.0,1.2588636875152588,1.3141686916351318,0.004852890968322754,0,13,13,2,0.02457017644476081,289,13,000000026204.jpg,1,1,0.8172505118630149,0.8584488034248352,0.953341007232666,6,6,300,6,4,0.6006284379823641,11
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9484432339668274,0.9484432339668274,0.9643602013587952,0.0,0.3841809928417206,0.27875348925590515,0.004544545896351337,0,2,2,0,0.0074820839534431955,57,2,000000027982.jpg,1,1,0.9484433829784393,0.9484433829784393,0.9643604695796967,1,1,59,0,0,0.9111595749855042,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.790991485118866,0.790991485118866,0.8886250376701355,0.0,1.4311946630477905,0.5916936993598938,0.008754546754062176,0,2,2,0,0.022046911013920024,23,2,000000030494.jpg,1,1,0.790991485118866,0.790991485118866,0.8886250376701355,0,0,25,1,1,0.6008234322071075,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.959770143032074,0.959770143032074,0.959770143032074,0.0,0.2897323668003082,0.13010269403457642,0.005878126714378595,0,1,1,0,0.0038706701274754274,9,1,000000030675.jpg,1,1,0.959770143032074,0.959770143032074,0.959770143032074,0,0,10,0,0,0.9425727128982544,1
one2one,5,35,2,overlap,5,5,5,33,5,5,0.8599324822425842,0.8807476162910461,0.9646143913269043,0.0,0.9756695032119751,2.380439519882202,0.009672669693827629,0,5,5,1,0.011243008106641748,296,5,000000031735.jpg,2,2,0.831791952252388,0.8097171187400818,0.9418952763080597,3,2,300,0,0,0.4699031799682416,4
