assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,17,119,1,overlap,17,17,17,118,17,17,0.8137756954221165,0.8487004637718201,0.9738409042358398,0.0,1.2291285991668701,1.0673662424087524,0.009029386565089226,0,000000001000.jpg,17,17
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9422740042209625,0.9422740042209625,0.9709613621234894,0.0,0.4234876036643982,1.3759559392929077,0.0028393412940204144,0,000000002261.jpg,2,2
one2one,9,60,0,overlap,9,9,9,60,9,9,0.9068191581302218,0.9326764345169067,0.9657724738121033,0.0,0.6713705658912659,1.515458106994629,0.010700931772589684,0,000000002431.jpg,9,9
one2one,12,63,1,overlap,12,12,12,62,12,12,0.686577670276165,0.7365513741970062,0.8533145904541015,0.0,1.9825172424316406,1.1796764135360718,0.006228096783161163,0,000000007281.jpg,12,12
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9450865685939789,0.9450865685939789,0.9812720000743866,0.0,0.39630943536758423,0.1693531572818756,0.0034777431283146143,0,000000008532.jpg,2,2
one2one,10,70,0,overlap,10,10,10,70,10,10,0.8147830605506897,0.853912353515625,0.9380896270275115,0.0,1.2713342905044556,1.1886690855026245,0.006653553806245327,0,000000009378.jpg,10,10
one2one,1,7,0,overlap,1,1,1,7,1,1,0.946107804775238,0.946107804775238,0.946107804775238,0.0,0.3825789988040924,0.33111372590065,0.0024553383700549603,0,000000011122.jpg,1,1
one2one,10,69,1,overlap,10,10,10,68,10,10,0.7779642641544342,0.7637023031711578,0.91288942694664,0.0,1.567734956741333,1.3484922647476196,0.011319581419229507,0,000000011511.jpg,10,10
one2one,28,191,1,overlap,28,28,28,190,28,28,0.7677481515066964,0.8227376341819763,0.9284442305564881,0.0,1.4530916213989258,2.022367000579834,0.009015756659209728,0,000000012670.jpg,28,28
one2one,19,130,3,overlap,19,19,19,127,19,19,0.8252485268994382,0.8709146976470947,0.9352183103561401,0.0,1.2068101167678833,2.1248981952667236,0.006045743823051453,0,000000013923.jpg,19,19
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9142359097798666,0.9028305411338806,0.9567239642143249,0.0,0.6299750804901123,1.4594486951828003,0.004782960284501314,0,000000015597.jpg,3,3
one2one,5,35,0,overlap,5,5,5,35,5,5,0.8386707901954651,0.8947216272354126,0.9190526247024536,0.0,1.149469017982483,2.5053765773773193,0.0033693513832986355,0,000000016010.jpg,5,5
one2one,8,56,10,overlap,8,8,8,45,8,8,0.7285245880484581,0.7214676141738892,0.8753151297569275,0.0,1.8732556104660034,2.7483787536621094,0.006968019530177116,0,000000017182.jpg,8,8
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8709826072057089,0.9461498856544495,0.9579651474952697,0.0,0.8564389944076538,1.641626238822937,0.007921283133327961,0,000000017905.jpg,3,3
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8658890468733651,0.8673689961433411,0.9486265420913697,0.0,0.9796550273895264,1.071199655532837,0.011019245721399784,0,000000018150.jpg,7,7
one2one,8,56,0,overlap,8,8,8,56,8,8,0.7756402716040611,0.8288394212722778,0.9109063267707824,0.0,1.532209038734436,1.0624496936798096,0.01258891075849533,0,000000018837.jpg,8,8
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9110565483570099,0.9110565483570099,0.929300171136856,0.0,0.6666706204414368,0.2528230547904968,0.006472031585872173,0,000000020059.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8258295357227325,0.8258295357227325,0.8868159353733063,0.0,1.265053153038025,2.86008358001709,0.013974440284073353,0,000000021465.jpg,2,2
one2one,5,35,2,overlap,5,5,5,33,5,5,0.8829864740371705,0.850372314453125,0.9638965964317322,0.0,0.8430233001708984,1.381401538848877,0.0059238458052277565,0,000000022705.jpg,5,5
