assigner_branch,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,0.8150016297312344,0.8526461720466614,0.9752030372619629,0.0,1.2225303649902344,1.0233731269836426,0.00906715914607048,0,000000001000.jpg,17,17
one2one,0.9222785234451294,0.9222785234451294,0.9538689851760864,0.0,0.5709647536277771,1.1491726636886597,0.004097735043615103,0,000000002261.jpg,2,2
one2one,0.9101401964823405,0.9460842609405518,0.9636264324188233,0.0,0.6479506492614746,1.5601731538772583,0.01067195925861597,0,000000002431.jpg,9,9
one2one,0.6798163503408432,0.7319882810115814,0.8643201768398285,0.0,2.011122465133667,1.1512181758880615,0.006336703896522522,0,000000007281.jpg,12,12
one2one,0.944138765335083,0.944138765335083,0.978660249710083,0.0,0.4050273001194,0.17826169729232788,0.0038367374800145626,0,000000008532.jpg,2,2
one2one,0.8079329550266265,0.830193042755127,0.9415592193603516,0.0,1.3271851539611816,1.1597163677215576,0.007000332698225975,0,000000009378.jpg,10,10
one2one,0.955775797367096,0.955775797367096,0.955775797367096,0.0,0.3172540068626404,0.2911113500595093,0.002032248768955469,0,000000011122.jpg,1,1
one2one,0.7734404563903808,0.7507112920284271,0.9188663125038147,0.0,1.5921061038970947,1.31097412109375,0.011130381375551224,0,000000011511.jpg,10,10
one2one,0.7600055124078479,0.8264735639095306,0.9322425425052643,0.0,1.4696815013885498,1.9431473016738892,0.00891537219285965,0,000000012670.jpg,28,28
one2one,0.8018452540824288,0.8629672527313232,0.9372119069099426,0.0,1.2825254201889038,1.9888674020767212,0.006768343038856983,0,000000013923.jpg,19,19
one2one,0.9188906153043112,0.9042084217071533,0.9635703086853027,0.0,0.5933154225349426,1.4715244770050049,0.004232375882565975,0,000000015597.jpg,3,3
one2one,0.7971201241016388,0.9019521474838257,0.9123655080795288,0.0,1.2901729345321655,2.2052037715911865,0.0044620465487241745,0,000000016010.jpg,5,5
one2one,0.7245320454239845,0.7195731103420258,0.8789533019065857,0.0,1.896670937538147,2.8336355686187744,0.00719368876889348,0,000000017182.jpg,8,8
one2one,0.869016687075297,0.9438692927360535,0.9568818926811218,0.0,0.8689382672309875,1.857232689857483,0.008459334261715412,0,000000017905.jpg,3,3
one2one,0.872296793120248,0.8739482760429382,0.952018940448761,0.0,0.931768536567688,1.0331758260726929,0.010347936302423477,0,000000018150.jpg,7,7
one2one,0.7679498046636581,0.8201143443584442,0.9111780226230621,0.0,1.5850951671600342,1.107709288597107,0.012843713164329529,0,000000018837.jpg,8,8
one2one,0.9086633920669556,0.9086633920669556,0.9249562501907349,0.0,0.6855880618095398,0.326715350151062,0.0066344644874334335,0,000000020059.jpg,2,2
one2one,0.822697103023529,0.822697103023529,0.8832318186759949,0.0,1.2876338958740234,2.958768844604492,0.014089308679103851,0,000000021465.jpg,2,2
one2one,0.8947215795516967,0.8756380081176758,0.9647228002548218,0.0,0.765174925327301,1.4605941772460938,0.0056517599150538445,0,000000022705.jpg,5,5
