assigner_branch,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2many,0.7911335649247655,0.8434863090515137,0.9701528906822204,0.8982035928143712,1.0454248189926147,0.8297504186630249,0.00868344958871603,150,000000001000.jpg,167,17
one2many,0.8915574789047241,0.917565643787384,0.964504724740982,0.9,0.5463933348655701,1.2329398393630981,0.003996949177235365,18,000000002261.jpg,20,2
one2many,0.8902747074053401,0.9402649402618408,0.9746949791908264,0.8928571428571429,0.6127662658691406,1.1673582792282104,0.011046265251934528,75,000000002431.jpg,84,9
one2many,0.7008912081394014,0.7721650004386902,0.8792665123939515,0.8481012658227848,1.6290401220321655,1.2056910991668701,0.007926898077130318,67,000000007281.jpg,79,12
one2many,0.9363425225019455,0.9364063143730164,0.982811552286148,0.9,0.42463889718055725,0.24697011709213257,0.00506154540926218,18,000000008532.jpg,20,2
one2many,0.7582129600644112,0.7331281006336212,0.9487945735454559,0.9,1.3876067399978638,0.8802278637886047,0.008183860220015049,90,000000009378.jpg,100,10
one2many,0.9542418599128724,0.9534130394458771,0.9582148194313049,0.9,0.3430193066596985,0.21793055534362793,0.0021983745973557234,9,000000011122.jpg,10,1
one2many,0.7546143077003459,0.769185483455658,0.9233363270759583,0.8958333333333334,1.5703694820404053,1.184776782989502,0.011791631579399109,86,000000011511.jpg,96,10
one2many,0.7168711976737677,0.7954508066177368,0.9297431111335754,0.8951310861423221,1.2626564502716064,1.405429720878601,0.00959413405507803,239,000000012670.jpg,267,28
one2many,0.7684390021257856,0.8514929115772247,0.9277752578258515,0.898876404494382,1.1099934577941895,2.0067574977874756,0.0073532103560864925,160,000000013923.jpg,178,18
one2many,0.9156171600023906,0.8992465734481812,0.9765926599502563,0.9,0.5542015433311462,0.9703478217124939,0.0043774875812232494,27,000000015597.jpg,30,3
one2many,0.7984241414070129,0.8374091386795044,0.9167742908000946,0.9,1.1272059679031372,2.0025975704193115,0.0037063839845359325,45,000000016010.jpg,50,5
one2many,0.7216878816729686,0.7790465354919434,0.9133488535881042,0.8852459016393442,1.553635835647583,2.3175487518310547,0.006473883055150509,54,000000017182.jpg,61,7
one2many,0.8611371487379074,0.9361411333084106,0.9535376250743866,0.9,0.7489457726478577,1.603995442390442,0.007102432660758495,27,000000017905.jpg,30,3
one2many,0.867318138054439,0.8727781474590302,0.926968377828598,0.9,0.9608113169670105,1.0022410154342651,0.011621549725532532,63,000000018150.jpg,70,7
one2many,0.7561082206194913,0.7595232129096985,0.9156733393669129,0.8987341772151899,1.5675690174102783,1.017208218574524,0.014291675761342049,71,000000018837.jpg,79,8
one2many,0.9100707113742829,0.9146708846092224,0.9336049020290375,0.9,0.6734074950218201,0.24079662561416626,0.006524639669805765,18,000000020059.jpg,20,2
one2many,0.8164700120687485,0.7756187915802002,0.902407431602478,0.9,1.3594332933425903,2.4560277462005615,0.01401598658412695,18,000000021465.jpg,20,2
one2many,0.8597586965560913,0.8602479696273804,0.9757039725780488,0.9,0.7840754389762878,0.9769790768623352,0.00702920276671648,45,000000022705.jpg,50,5
one2many,0.6913575916378586,0.8047300577163696,0.9259662270545961,0.8518518518518519,1.258159875869751,1.5659900903701782,0.00886871200054884,23,000000022755.jpg,27,4
one2many,0.9821390688419342,0.9838548004627228,0.9879392266273499,0.9,0.13178184628486633,0.1559545397758484,0.0029917052015662193,27,000000022935.jpg,30,3
one2many,0.8997372448444366,0.9001879394054413,0.9039299964904786,0.9,0.7502028942108154,0.3594142496585846,0.007213397417217493,9,000000023666.jpg,10,1
one2many,0.7430093428120017,0.8473019301891327,0.9684642970561981,0.8365384615384616,0.9901405572891235,0.7194012403488159,0.0066267745569348335,87,000000024243.jpg,104,17
one2many,0.8008119463920593,0.7888626754283905,0.8790868163108826,0.9,1.5534907579421997,1.5845649242401123,0.0573132298886776,18,000000025139.jpg,20,2
one2many,0.894260291258494,0.9044848084449768,0.9714681327342987,0.9,0.6863950490951538,0.5190824866294861,0.005989189259707928,27,000000025424.jpg,30,3
one2many,0.7759577307142009,0.8302532434463501,0.9514274597167969,0.8925619834710744,1.0649715662002563,0.8493110537528992,0.0048779454082250595,108,000000026204.jpg,121,13
one2many,0.9413308948278427,0.942947119474411,0.952150696516037,0.9,0.43904727697372437,0.26053786277770996,0.00485545489937067,18,000000027982.jpg,20,2
one2many,0.8374895602464676,0.8607977330684662,0.9136072039604187,0.9,1.075975775718689,0.4804553687572479,0.008359511382877827,18,000000030494.jpg,20,2
one2many,0.9582755148410798,0.958929181098938,0.9619749128818512,0.9,0.3122372329235077,0.14725267887115479,0.006048780865967274,9,000000030675.jpg,10,1
one2many,0.8430308258533478,0.8421523571014404,0.9849093914031982,0.9,0.9064342975616455,1.9161683320999146,0.007949302904307842,45,000000031735.jpg,50,5
one2many,0.8581031382083892,0.8632238209247589,0.94267138838768,0.9,1.0564789772033691,0.7040020227432251,0.004852691199630499,18,000000033005.jpg,20,2
one2many,0.9006222456693649,0.9137863218784332,0.9369494318962097,0.9,0.6468902230262756,1.5258278846740723,0.011438947170972824,18,000000034071.jpg,20,2
one2many,0.7573706991970539,0.7948580682277679,0.9557081758975983,0.9,1.4775440692901611,0.8281422853469849,0.01522902399301529,36,000000034139.jpg,40,4
one2many,0.6904726381103198,0.7278988063335419,0.9489408254623413,0.9,1.385014533996582,2.469663143157959,0.015610498376190662,54,000000034257.jpg,60,6
one2many,0.6372458525214877,0.7010676264762878,0.9212019801139831,0.8742857142857143,1.6668102741241455,1.4459747076034546,0.015207761898636818,153,000000036936.jpg,175,22
one2many,0.6917057743126696,0.6972107589244843,0.921360582113266,0.8727272727272727,1.6424801349639893,1.3036315441131592,0.01078849472105503,96,000000039477.jpg,110,14
one2many,0.9458624525712087,0.9596592485904694,0.9734890580177307,0.8846153846153846,0.3450922667980194,0.6663134694099426,0.006922518834471703,46,000000039769.jpg,52,6
one2many,0.7858520542581876,0.7987953126430511,0.9731277406215668,0.8166666666666667,1.067294716835022,0.506386935710907,0.005955127067863941,49,000000039914.jpg,60,11
one2many,0.8082286636034648,0.9179463088512421,0.969438499212265,0.9,0.78215491771698,1.1764237880706787,0.008616000413894653,27,000000040036.jpg,30,3
one2many,0.6551224530951397,0.7367878556251526,0.8745907545089722,0.8288288288288288,1.7636090517044067,1.7038476467132568,0.008431827649474144,92,000000040471.jpg,111,19
one2many,0.9439628064632416,0.9428026974201202,0.9477474689483643,0.9,0.42023783922195435,0.1380993127822876,0.009415076114237309,9,000000046804.jpg,10,1
one2many,0.8369371473789216,0.8859944641590118,0.9787893772125245,0.9,1.032433271408081,1.54655122756958,0.012408150359988213,54,000000047740.jpg,60,6
one2many,0.670321348274863,0.7481973767280579,0.9795907020568848,0.8372093023255814,0.8698100447654724,1.0885933637619019,0.006084451451897621,36,000000047801.jpg,43,7
one2many,0.938667607307434,0.9401203989982605,0.9452790021896362,0.9,0.4590435028076172,0.32359251379966736,0.0035724418703466654,9,000000049259.jpg,10,1
one2many,0.8816826939582825,0.8745598793029785,0.9643332481384277,0.9,0.8416106700897217,0.33363500237464905,0.022005464881658554,18,000000049269.jpg,20,2
one2many,0.9300385236740112,0.9490397274494171,0.9795287489891052,0.9,0.5242276787757874,1.752538800239563,0.008616232313215733,27,000000050326.jpg,30,3
one2many,0.7790640681982041,0.8347744941711426,0.9490609347820282,0.9,1.395883321762085,1.7355817556381226,0.02218588814139366,36,000000050331.jpg,40,4
one2many,0.5562356878859056,0.5328687429428101,0.9470717310905457,0.7746478873239436,1.7887248992919922,2.385448455810547,0.004114020615816116,55,000000052412.jpg,71,16
one2many,0.7759004990259807,0.7667340338230133,0.9384134173393249,0.9,1.5886653661727905,1.820870280265808,0.026096200570464134,27,000000053529.jpg,30,3
one2many,0.645647888120852,0.7198593020439148,0.8371438264846802,0.8947368421052632,1.6306016445159912,1.084842562675476,0.01990542560815811,34,000000053994.jpg,38,4
one2many,0.955900302529335,0.9526601731777191,0.9706959903240204,0.9,0.326884925365448,0.19711105525493622,0.005071345716714859,18,000000054931.jpg,20,2
one2many,0.978284877538681,0.9794452488422394,0.9863241672515869,0.9,0.15631864964962006,0.4825612008571625,0.005362671799957752,9,000000056545.jpg,10,1
one2many,0.6301031919953587,0.6790023446083069,0.8236680030822754,0.8021978021978022,1.8600285053253174,1.1366162300109863,0.0026465211994946003,73,000000057760.jpg,91,18
one2many,0.717650164061231,0.7679576277732849,0.9408113360404968,0.8961748633879781,1.2880703210830688,1.303844690322876,0.010062439367175102,164,000000059044.jpg,183,19
