assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2many,0.8578543235327452,0.8752760291099548,0.9438585638999939,0.8931297709923665,0.9473651647567749,0.6777595281600952,0.004501348827034235,117,131,14,0,0.02586514445777227,286,14,000000060886.jpg,0,0,0.8567783151354108,0.8624245822429657,0.934951788187027,9,9,300,5,5,0.6270279245717185,14
one2many,0.7079957881879037,0.7842792272567749,0.9456560254096985,0.8843537414965986,1.2723687887191772,0.8849455118179321,0.00949547067284584,130,147,17,3,0.022688883419435184,286,17,000000060932.jpg,3,3,0.757897389786584,0.7163772583007812,0.9430720508098602,9,9,300,5,2,0.46658422565087676,14
one2many,0.6775981644531349,0.7455321550369263,0.9042429089546203,0.8831168831168831,1.5811091661453247,1.9056843519210815,0.019924264401197433,68,77,9,3,0.009664976420942188,294,9,000000061108.jpg,5,4,0.7864723801612854,0.8047744929790497,0.917439877986908,0,0,300,4,2,0.19668684379818538,6
one2many,0.8715539106300899,0.9382122159004211,0.9580571234226227,0.9,0.8332107067108154,0.9356135725975037,0.011848315596580505,63,70,7,0,0.022621785268246968,141,7,000000061171.jpg,6,6,0.8208535654204232,0.9403243064880371,0.9535360693931579,1,1,148,0,0,0.42962353995868136,7
one2many,0.7281256906431297,0.7748119235038757,0.9505923092365265,0.896551724137931,1.2433505058288574,0.8836144804954529,0.007345853839069605,52,58,6,1,0.007793941756403137,294,7,000000063047.jpg,1,1,0.7646132012208303,0.7619460821151733,0.9488840401172638,5,4,300,1,1,0.570366961551675,6
one2many,0.8198251066411414,0.8865703642368317,0.9588392198085784,0.8963414634146342,0.922153651714325,1.2776093482971191,0.012824101373553276,147,164,17,1,0.00999974571930861,284,17,000000064084.jpg,11,11,0.7907323017716408,0.8218353390693665,0.955692857503891,6,5,300,0,0,0.32904586315271445,16
one2many,0.9472813785076142,0.9471271634101868,0.9519957542419434,0.9,0.39658626914024353,0.2688654959201813,0.0058663878589868546,9,10,1,0,0.005152654611168706,47,1,000000064495.jpg,1,1,0.9421833753585815,0.9421833753585815,0.9421833753585815,0,0,48,0,0,0.8939318060874939,1
one2many,0.6996953035394351,0.7248552739620209,0.8930346310138703,0.9,1.7960845232009888,2.2671306133270264,0.025986753404140472,54,60,6,2,0.009175909968345872,291,6,000000064868.jpg,3,3,0.7695791274309158,0.7958953082561493,0.8896889567375184,1,0,295,2,1,0.5309190654661506,4
one2many,0.6249441354450854,0.7098322808742523,0.9500629544258118,0.8454545454545455,1.377012014389038,1.2147713899612427,0.0035133622586727142,93,110,17,7,0.016410912807773927,290,17,000000065798.jpg,0,0,0.8043391704559326,0.8351491689682007,0.9174209892749786,3,3,300,14,7,0.32776593025773765,10
one2many,0.9259764924645424,0.9318869709968567,0.9609301686286926,0.9,0.5364643335342407,0.773124635219574,0.005241263657808304,36,40,4,0,0.028134395867320045,35,4,000000066635.jpg,2,2,0.9255953580141068,0.9354358315467834,0.9536845266819001,1,1,39,1,1,0.6899011572822928,4
one2many,0.8592864948240193,0.9166171848773956,0.9741077482700348,0.9,0.6276110410690308,0.8008773922920227,0.007299462333321571,99,110,11,0,0.01576112108675692,289,11,000000066771.jpg,4,4,0.8990653970024802,0.9275184273719788,0.9769951105117798,6,6,300,1,1,0.5179388104853305,11
one2many,0.9226527452468872,0.9320135712623596,0.9441243231296539,0.9,0.5436859130859375,0.7656946182250977,0.019360242411494255,9,10,1,0,0.009549162081085553,146,1,000000066886.jpg,1,1,0.9389209151268005,0.9389209151268005,0.9389209151268005,0,0,147,0,0,0.9198672771453857,1
