seed,device,cell,sample,image_index,total_ms,preprocess_ms,inference_ms,postprocess_ms,detections
260829,1,a,118,6,28.000106001854874,1.2707400019280612,24.930472995038144,1.2278509966563433,2
260829,1,a,119,7,20.21393700852059,4.412055990542285,14.169977002893575,1.0729850037023425,3
260829,1,a,120,8,14.07214799837675,1.0640140098985285,11.176437998074107,1.2969009985681623,7
260829,1,a,121,9,15.844002991798334,1.3310259964782745,12.666993992752396,1.26248000015039,16
260829,1,a,122,10,15.74230199912563,1.2481940066209063,12.672134005697444,1.2178650067653507,7
260829,1,a,123,11,28.589713998371735,1.3730439968639985,22.370032995240763,4.264930990757421,5
260829,1,a,124,12,27.62476798670832,1.4977179962443188,24.493315009749494,1.0844369971891865,7
260829,1,a,125,13,27.666195994243026,1.0870849946513772,22.01413200236857,1.058672001818195,2
260829,1,a,126,14,28.830322989961132,4.074056007084437,20.164704998023808,4.040598010760732,1
260829,1,a,127,15,24.340226998901926,1.3446170050883666,21.454879999510013,1.041409996105358,5
260829,1,a,128,0,24.84429400647059,4.071945004398003,19.24675800546538,1.0223610006505623,16
260829,1,a,129,1,29.03569799673278,1.0873749997699633,23.39036000194028,1.0593280021566898,1
260829,1,a,130,2,17.78650800406467,4.135637005674653,12.054957987857051,1.0807640064740553,6
260829,1,a,131,3,26.46096500393469,1.2997840094612911,23.446635008440353,1.1993899970548227,2
260829,1,a,132,4,29.19165500497911,1.0920089989667758,23.441520999767818,1.1284630018053576,4
260829,1,a,133,5,29.654286001459695,4.151981003815308,23.874701000750065,1.1005190026480705,2
260829,1,a,134,6,29.166384993004613,4.114848998142406,20.423259993549436,4.094504009117372,2
260829,1,a,135,7,29.151689013815485,1.1154770036228001,23.439197000698186,4.083074003574438,3
260829,1,a,136,8,25.873923004837707,1.079223002307117,23.22108601219952,1.0678010003175586,7
260829,1,a,137,9,29.68798299843911,4.1881299985107034,23.66079099010676,1.3132890017004684,16
260829,1,a,138,10,36.23207799682859,4.7028039989527315,29.71147200150881,1.2111690011806786,7
260829,1,a,139,11,29.09804899536539,4.478329006815329,22.844102990347892,1.2083150068065152,5
260829,1,a,140,12,18.521126999985427,1.6196460055653006,15.284702996723354,1.0667070018826053,7
260829,1,a,141,13,31.749764006235637,1.2708599970210344,28.65283600112889,1.2873779924120754,2
260829,1,a,142,14,34.49978999560699,4.305063994252123,25.325836992124096,4.282624009647407,1
260829,1,a,143,15,25.36720799980685,1.4907659933669493,22.208063004654832,1.114009995944798,5
260829,1,a,144,0,14.222418001736514,1.1327999964123592,11.509802003274672,1.0474750015418977,16
260829,1,a,145,1,18.07531400118023,3.988616997958161,12.537173010059632,1.0270280035911128,1
260829,1,a,146,2,41.84904399153311,4.55147099273745,35.3452190029202,1.3743699964834377,6
260829,1,a,147,3,20.952109989593737,7.019940996542573,12.335141000221483,1.0491610009921715,2
260829,1,a,148,4,13.334439994650893,1.0530529980314896,10.867439006688073,0.932377006392926,4
260829,1,a,149,5,15.728719998151064,0.8976819954114035,13.506803996278904,0.9329059976153076,2
260829,1,a,150,6,25.077719998080283,0.9004400053527206,22.78315600415226,0.9996779990615323,2
260829,1,a,151,7,28.47764900070615,1.111101999413222,22.926764999283478,0.9794719953788444,3
260829,1,a,152,8,25.07970698934514,0.9488490031799302,22.58570698904805,1.1199839937034994,7
260829,1,a,153,9,28.05818100750912,3.963092007325031,18.746161003946327,4.95274098648224,16
260829,1,a,154,10,18.620774004375562,0.9049789950950071,16.302989999530837,0.9985659999074414,7
260829,1,a,155,11,12.798567011486739,0.9606420062482357,10.509893007110804,0.8939919935073704,5
260829,1,a,156,12,12.767673004418612,1.3173530023777857,10.223385994322598,0.8529110054951161,7
260829,1,a,157,13,12.264500997844152,0.8761700009927154,10.20740500825923,0.8263089985121042,2
260829,1,a,158,14,12.186706997454166,0.8224350021919236,10.16136899124831,0.8605689945397899,1
260829,1,a,159,15,12.836741007049568,1.2105990026611835,10.403763997601345,0.8792820008238778,5
260829,1,a,160,0,12.547324993647635,0.8650070085423067,10.425810003653169,0.9021290024975315,16
260829,1,a,161,1,12.615594998351298,0.9298410004703328,10.47929300693795,0.8617489947937429,1
260829,1,a,162,2,12.497093994170427,0.8833520114421844,10.392530006356537,0.8747220126679167,6
260829,1,a,163,3,13.020127997151576,1.3253140059532598,10.479581003892235,0.8695529977558181,2
260829,1,a,164,4,12.573151005199179,0.8703420025995001,10.487677995115519,0.8695210126461461,4
260829,1,a,165,5,12.592330007464625,0.8820399962132797,10.451505993842147,0.8939590043155476,2
260829,1,a,166,6,12.61568498739507,0.8812010055407882,10.469803004525602,0.8881990070221946,2
260829,1,a,167,7,12.996550998650491,0.9600479970686138,10.650683994754218,0.990952001302503,3
260829,1,a,168,8,12.911409998196177,0.9912219975376502,10.528619008255191,0.9497499995632097,7
260829,1,a,169,9,13.34049399883952,0.9844139858614653,10.877799009904265,1.040424991515465,16
260829,1,a,170,10,13.866883993614465,1.0357909923186526,11.059825992560945,1.2843559961766005,7
260829,1,a,171,11,14.07535100588575,1.0436869924888015,11.444325995398685,1.075306994607672,5
260829,1,a,172,12,14.646879993961193,1.5879139973549172,11.44211100472603,1.086061995010823,7
260829,1,a,173,13,13.995357003295794,1.120926986914128,11.28969200362917,1.085215000784956,2
260829,1,a,174,14,14.008919999469072,1.083715003915131,11.33701800426934,1.0914340091403574,1
260829,1,a,175,15,14.185051986714825,1.3857879966963083,11.28232799237594,1.0206390143139288,5
260829,1,a,176,0,13.590157992439345,0.9834030061028898,11.039365999749862,1.0940929932985455,16
260829,1,a,177,1,17.410109998309053,1.1799149942817166,14.457388009759597,1.2386710004648194,1
260829,1,a,178,2,16.436585006886162,1.2257160124136135,13.512334000552073,1.135812999564223,6
260829,1,a,179,3,16.214260991546325,1.5627629909431562,13.006847992073745,1.1517300008563325,2
260829,1,a,180,4,15.544580004643649,1.083601004211232,12.73882799432613,1.219225989188999,4
260829,1,a,181,5,15.702506992965937,1.0889310069615021,12.90037100261543,1.1860240047099069,2
260829,1,a,182,6,15.969248008332215,1.1847949936054647,13.018607991398312,1.2101229949621484,2
260829,1,a,183,7,16.009670012863353,1.2539369927253574,12.980152008822188,1.1987799953203648,3
260829,1,a,184,8,23.918357997899875,3.941832997952588,18.439858002238907,0.9656439942773432,7
260829,1,a,185,9,12.71209100377746,0.9500390005996451,10.33121500222478,0.9776410006452352,16
260829,1,a,186,10,12.78331599314697,0.9659099887358025,10.424933992908336,0.9466969931963831,7
260829,1,a,187,11,12.591058999532834,0.9303949918830767,10.319534005247988,0.9181469940813258,5
260829,1,a,188,12,13.176387001294643,1.3463850045809522,10.476851995917968,0.9318299998994917,7
260829,1,a,189,13,12.63243799621705,0.9249919967260212,10.376025005825795,0.9159069886663929,2
260829,1,a,190,14,12.447410001186654,0.8743359940126538,10.276015003910288,0.8827230049064383,1
260829,1,a,191,15,12.704745997325517,1.195753997308202,10.252640990074724,0.8852710016071796,5
