assigner_branch,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,0.8231800969909219,0.8622459173202515,0.9716144442558289,0.0,1.1536051034927368,1.0112944841384888,0.008606774732470512,0,000000001000.jpg,17,17
one2one,0.9299875199794769,0.9299875199794769,0.9574235141277313,0.0,0.5164059400558472,1.0825226306915283,0.003426583483815193,0,000000002261.jpg,2,2
one2one,0.8987486428684659,0.9450697898864746,0.964137053489685,0.0,0.7130915522575378,1.4598047733306885,0.011335011571645737,0,000000002431.jpg,9,9
one2one,0.677015603830417,0.7335124313831329,0.8641219437122345,0.0,2.0149941444396973,1.1197396516799927,0.006342021748423576,0,000000007281.jpg,12,12
one2one,0.9435312449932098,0.9435312449932098,0.9804204881191254,0.0,0.40753549337387085,0.170421302318573,0.0035622683353722095,0,000000008532.jpg,2,2
one2one,0.8172920942306519,0.8582517206668854,0.9420272827148437,0.0,1.254201889038086,1.2467292547225952,0.006627686321735382,0,000000009378.jpg,10,10
one2one,0.9507063627243042,0.9507063627243042,0.9507063627243042,0.0,0.3516995310783386,0.3176628351211548,0.002255018102005124,0,000000011122.jpg,1,1
one2one,0.7800985932350158,0.7577097117900848,0.9215354323387146,0.0,1.5537223815917969,1.3483679294586182,0.011173596605658531,0,000000011511.jpg,10,10
one2one,0.7632850142461913,0.8289407193660736,0.934115219116211,0.0,1.4593693017959595,1.9514654874801636,0.00879809632897377,0,000000012670.jpg,28,28
one2one,0.8130573865614439,0.8621285557746887,0.9336595058441162,0.0,1.2602356672286987,2.1538827419281006,0.006395082920789719,0,000000013923.jpg,19,19
one2one,0.9174874027570089,0.8996419906616211,0.9633745670318603,0.0,0.6029998064041138,1.503348708152771,0.004269233904778957,0,000000015597.jpg,3,3
one2one,0.8003123104572296,0.8919204473495483,0.9158055663108826,0.0,1.2666748762130737,2.0128538608551025,0.004354872740805149,0,000000016010.jpg,5,5
one2one,0.729871854186058,0.7290036976337433,0.8811924576759338,0.0,1.8614721298217773,2.20216703414917,0.006983357481658459,0,000000017182.jpg,8,8
one2one,0.8660667737325033,0.9431657791137695,0.9521241664886475,0.0,0.8923373818397522,1.818942666053772,0.008392391726374626,0,000000017905.jpg,3,3
one2one,0.8694471376282829,0.8716791272163391,0.9478712439537048,0.0,0.9543179273605347,1.0654878616333008,0.010753462091088295,0,000000018150.jpg,7,7
one2one,0.771513469517231,0.8276056349277496,0.9165562510490417,0.0,1.550750732421875,1.110589623451233,0.012508692219853401,0,000000018837.jpg,8,8
one2one,0.9100300371646881,0.9100300371646881,0.9262581169605255,0.0,0.6753336191177368,0.24773046374320984,0.006529713049530983,0,000000020059.jpg,2,2
one2one,0.8294956386089325,0.8294956386089325,0.8870127618312835,0.0,1.242985486984253,2.9912571907043457,0.013623040169477463,0,000000021465.jpg,2,2
one2one,0.8808567881584167,0.8568138480186462,0.9662893176078796,0.0,0.8522613048553467,1.3552045822143555,0.005896145477890968,0,000000022705.jpg,5,5
one2one,0.5810538753867149,0.571861743927002,0.8388741552829743,0.0,2.363410472869873,2.119884729385376,0.011242474429309368,0,000000022755.jpg,4,4
one2one,0.9814847310384115,0.9827909469604492,0.9838958740234375,0.0,0.13894200325012207,0.09834565967321396,0.003264445811510086,0,000000022935.jpg,3,3
one2one,0.9002419710159302,0.9002419710159302,0.9002419710159302,0.0,0.6737706661224365,0.21832704544067383,0.006483213976025581,0,000000023666.jpg,1,1
one2one,0.6887053507897589,0.786897748708725,0.9477386951446534,0.0,1.602327823638916,1.315521001815796,0.005784179084002972,0,000000024243.jpg,18,18
one2one,0.7998501360416412,0.7998501360416412,0.8472056210041046,0.0,1.5065287351608276,1.5524920225143433,0.05201824754476547,0,000000025139.jpg,2,2
one2one,0.910547157128652,0.8778326511383057,0.9565361022949219,0.0,0.6575520634651184,0.5749571323394775,0.005088952369987965,0,000000025424.jpg,3,3
