assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2one,0.8231800969909219,0.8622459173202515,0.9716144442558289,0.0,1.1536051034927368,1.0112944841384888,0.008606774732470512,0,17,17,2,0.013638045924323562,285,17,000000001000.jpg,9,9,0.8059508522351583,0.8622459173202515,0.9723819255828857,8,6,300,0,0,0.6047473566917082,15
one2one,0.9299875199794769,0.9299875199794769,0.9574235141277313,0.0,0.5164059400558472,1.0825226306915283,0.003426583483815193,0,2,2,0,0.013438132763637797,46,2,000000002261.jpg,0,0,0.7705188095569611,0.7705188095569611,0.8706577837467193,2,2,48,0,0,0.2942753992974758,2
one2one,0.8987486428684659,0.9450697898864746,0.964137053489685,0.0,0.7130915522575378,1.4598047733306885,0.011335011571645737,0,9,9,1,0.018260106939822437,250,9,000000002431.jpg,4,4,0.9041361138224602,0.9465043842792511,0.9658409416675567,4,4,258,1,0,0.460863369749859,8
one2one,0.677015603830417,0.7335124313831329,0.8641219437122345,0.0,2.0149941444396973,1.1197396516799927,0.006342021748423576,0,12,12,2,0.01939271220262424,178,12,000000007281.jpg,2,2,0.7422246813774109,0.789823591709137,0.8691443681716918,2,2,188,8,6,0.43901754561811684,10
one2one,0.9435312449932098,0.9435312449932098,0.9804204881191254,0.0,0.40753549337387085,0.170421302318573,0.0035622683353722095,0,2,2,0,0.0049014693785769245,30,2,000000008532.jpg,1,1,0.9435312449932098,0.9435312449932098,0.9804204881191254,1,1,32,0,0,0.914530336856842,2
one2one,0.8172920942306519,0.8582517206668854,0.9420272827148437,0.0,1.254201889038086,1.2467292547225952,0.006627686321735382,0,10,10,0,0.018222011433284602,176,10,000000009378.jpg,1,1,0.7334512591361999,0.6790046989917755,0.9420272827148437,5,5,186,4,4,0.48723875703290104,10
one2one,0.9507063627243042,0.9507063627243042,0.9507063627243042,0.0,0.3516995310783386,0.3176628351211548,0.002255018102005124,0,1,1,0,0.006693914090283215,50,1,000000011122.jpg,0,0,0.9507059454917908,0.9507059454917908,0.9507059454917908,1,1,51,0,0,0.9452629089355469,1
one2one,0.7800985932350158,0.7577097117900848,0.9215354323387146,0.0,1.5537223815917969,1.3483679294586182,0.011173596605658531,0,10,10,0,0.011550154339327195,215,10,000000011511.jpg,1,1,0.7708487153053284,0.7477668523788452,0.9215354442596435,7,7,225,2,2,0.4151412989012897,10
one2one,0.7632850142461913,0.8289407193660736,0.934115219116211,0.0,1.4593693017959595,1.9514654874801636,0.00879809632897377,0,28,28,8,0.02394366250539731,280,28,000000012670.jpg,7,7,0.8001041084527969,0.8355399668216705,0.9371282994747162,14,12,300,7,1,0.3302712544798851,20
one2one,0.8130573865614439,0.8621285557746887,0.9336595058441162,0.0,1.2602356672286987,2.1538827419281006,0.006395082920789719,0,19,19,5,0.017861126662375264,286,19,000000013923.jpg,3,3,0.8089862891605922,0.8605189919471741,0.9339342892169953,11,8,300,5,3,0.44993973882602795,14
one2one,0.9174874027570089,0.8996419906616211,0.9633745670318603,0.0,0.6029998064041138,1.503348708152771,0.004269233904778957,0,3,3,1,0.004016224161854812,70,3,000000015597.jpg,1,1,0.9394747614860535,0.9394747614860535,0.9713409781455994,2,1,72,0,0,0.9030136466026306,2
one2one,0.8003123104572296,0.8919204473495483,0.9158055663108826,0.0,1.2666748762130737,2.0128538608551025,0.004354872740805149,0,5,5,0,0.013686204745071167,295,5,000000016010.jpg,0,0,0.806420361995697,0.891919732093811,0.9158055186271667,1,1,300,4,4,0.20673996871337294,5
one2one,0.729871854186058,0.7290036976337433,0.8811924576759338,0.0,1.8614721298217773,2.20216703414917,0.006983357481658459,0,8,8,1,0.00884236344082464,173,8,000000017182.jpg,0,0,0.7052486027990069,0.7202498912811279,0.8793271899223328,7,6,180,1,1,0.10818150599620172,7
one2one,0.8660667737325033,0.9431657791137695,0.9521241664886475,0.0,0.8923373818397522,1.818942666053772,0.008392391726374626,0,3,3,0,0.021550792699729624,56,3,000000017905.jpg,1,1,0.8660671512285868,0.9431659579277039,0.9521249651908874,2,2,59,0,0,0.3248977204784751,3
one2one,0.8694471376282829,0.8716791272163391,0.9478712439537048,0.0,0.9543179273605347,1.0654878616333008,0.010753462091088295,0,7,7,0,0.009068915640947016,159,7,000000018150.jpg,3,3,0.8694471205983844,0.8716790080070496,0.9478712439537048,3,3,166,1,1,0.4848778132083161,7
one2one,0.771513469517231,0.8276056349277496,0.9165562510490417,0.0,1.550750732421875,1.110589623451233,0.012508692219853401,0,8,8,0,0.01073449044431117,244,8,000000018837.jpg,3,3,0.7471430227160454,0.7564848959445953,0.916556304693222,3,3,252,2,2,0.35687761451117694,8
one2one,0.9100300371646881,0.9100300371646881,0.9262581169605255,0.0,0.6753336191177368,0.24773046374320984,0.006529713049530983,0,2,2,0,0.0766702222948273,3,2,000000020059.jpg,1,1,0.9100299775600433,0.9100299775600433,0.9262583911418915,1,1,5,0,0,0.9067090749740601,2
one2one,0.8294956386089325,0.8294956386089325,0.8870127618312835,0.0,1.242985486984253,2.9912571907043457,0.013623040169477463,0,2,2,0,0.023048083810448247,298,2,000000021465.jpg,0,0,0.8294956982135773,0.8294956982135773,0.8870130121707916,2,2,300,0,0,0.6225760579109192,2
one2one,0.8808567881584167,0.8568138480186462,0.9662893176078796,0.0,0.8522613048553467,1.3552045822143555,0.005896145477890968,0,5,5,1,0.011397825370136744,195,5,000000022705.jpg,2,2,0.8759588450193405,0.8486922979354858,0.9410563468933105,2,1,199,1,1,0.7408565580844879,4
one2one,0.5810538753867149,0.571861743927002,0.8388741552829743,0.0,2.363410472869873,2.119884729385376,0.011242474429309368,0,4,4,2,0.010413466772876715,211,4,000000022755.jpg,1,1,0.8260399997234344,0.8260399997234344,0.8517063081264495,1,1,213,2,0,0.23835327476263046,2
one2one,0.9814847310384115,0.9827909469604492,0.9838958740234375,0.0,0.13894200325012207,0.09834565967321396,0.003264445811510086,0,3,3,0,0.006845065564113228,19,3,000000022935.jpg,3,3,0.9814845323562622,0.9827903509140015,0.9838957548141479,0,0,22,0,0,0.919171949227651,3
one2one,0.9002419710159302,0.9002419710159302,0.9002419710159302,0.0,0.6737706661224365,0.21832704544067383,0.006483213976025581,0,1,1,0,0.005571189452894032,10,1,000000023666.jpg,1,1,0.9002422094345093,0.9002422094345093,0.9002422094345093,0,0,11,0,0,0.8640245795249939,1
one2one,0.6887053507897589,0.786897748708725,0.9477386951446534,0.0,1.602327823638916,1.315521001815796,0.005784179084002972,0,18,18,5,0.019310853774221256,287,18,000000024243.jpg,3,3,0.8036772196109478,0.8269037008285522,0.9544275760650635,2,2,300,13,8,0.39487553760409355,13
one2one,0.7998501360416412,0.7998501360416412,0.8472056210041046,0.0,1.5065287351608276,1.5524920225143433,0.05201824754476547,0,2,2,0,0.004506374579460288,26,2,000000025139.jpg,2,2,0.7998501360416412,0.7998501360416412,0.8472056210041046,0,0,28,0,0,0.47363927215337753,2
one2one,0.910547157128652,0.8778326511383057,0.9565361022949219,0.0,0.6575520634651184,0.5749571323394775,0.005088952369987965,0,3,3,0,0.03049711903764142,9,3,000000025424.jpg,2,2,0.8624619444211324,0.8775962591171265,0.956488823890686,0,0,12,1,1,0.755914052327474,3
one2one,0.8104006372965299,0.8423009514808655,0.9473914265632629,0.0,1.27036452293396,1.3360987901687622,0.0048775821924209595,0,13,13,2,0.025281544140730194,289,13,000000026204.jpg,1,1,0.8154199936173179,0.8441923260688782,0.9480201005935669,6,6,300,6,4,0.596314881674268,11
one2one,0.9421040415763855,0.9421040415763855,0.9499108195304871,0.0,0.4340309500694275,0.27688154578208923,0.00473302835598588,0,2,2,0,0.006544084373024939,59,2,000000027982.jpg,1,1,0.9421041905879974,0.9421041905879974,0.9499110877513885,1,1,61,0,0,0.9104584455490112,2
one2one,0.8103382587432861,0.8103382587432861,0.8911191940307617,0.0,1.3314720392227173,0.4682401418685913,0.00831245444715023,0,2,2,0,0.021652710565831512,16,2,000000030494.jpg,1,1,0.8103382587432861,0.8103382587432861,0.8911191940307617,0,0,18,1,1,0.6561355590820312,2
one2one,0.9628735184669495,0.9628735184669495,0.9628735184669495,0.0,0.2682725787162781,0.13105982542037964,0.0050462656654417515,0,1,1,0,0.0028164407340227626,16,1,000000030675.jpg,1,1,0.9628735184669495,0.9628735184669495,0.9628735184669495,0,0,17,0,0,0.9414604902267456,1
one2one,0.8771103262901306,0.8840992450714111,0.9515957832336426,0.0,0.8893579244613647,2.6439950466156006,0.008010117337107658,0,5,5,1,0.01130720110990837,296,5,000000031735.jpg,2,2,0.8172252178192139,0.8113072216510773,0.9402753710746765,3,2,300,0,0,0.4651314612128772,4
one2one,0.8638480305671692,0.8638480305671692,0.9315783619880676,0.0,0.9666498899459839,0.5201144814491272,0.0043077412992715836,0,2,2,0,0.00415689959966888,168,2,000000033005.jpg,0,0,0.8638482987880707,0.8638482987880707,0.9315786063671112,2,2,170,0,0,0.8519205152988434,2
one2one,0.9162584245204926,0.9162584245204926,0.9306594073772431,0.0,0.6283618211746216,1.4698498249053955,0.011119266040623188,0,2,2,0,0.006569313103333116,125,2,000000034071.jpg,2,2,0.9162584245204926,0.9162584245204926,0.9306594073772431,0,0,127,0,0,0.09739410877227783,2
one2one,0.7188257575035095,0.7406250536441803,0.9227596461772919,0.0,1.7100560665130615,0.6752448081970215,0.01758071966469288,0,4,4,0,0.006586723414740895,146,4,000000034139.jpg,3,3,0.7337505519390106,0.7406250536441803,0.9227597296237946,1,1,150,0,0,0.6680623525753617,4
one2one,0.8165483276049296,0.8623666167259216,0.935026079416275,0.0,1.2038774490356445,2.667691946029663,0.010519862174987793,0,6,6,1,0.029864262871570506,295,6,000000034257.jpg,2,2,0.8336123943328857,0.8101798295974731,0.9385166168212891,2,2,300,2,1,0.0981498695909977,5
one2one,0.7073857242410834,0.7258744239807129,0.9084212839603425,0.0,1.9019590616226196,2.101762294769287,0.009731381200253963,0,22,22,5,0.018553341659075538,283,22,000000036936.jpg,4,4,0.7175289287286646,0.7218281626701355,0.8934734106063843,1,1,300,17,12,0.32252162596320405,17
one2one,0.7476316477571215,0.7268300950527191,0.8777652800083161,0.0,1.8340797424316406,2.0965278148651123,0.00919070653617382,0,14,14,0,0.010646081543445849,285,15,000000039477.jpg,2,2,0.6718111673990885,0.6213573217391968,0.8638253450393676,4,4,300,9,9,0.20768759812538823,15
one2one,0.9428687592347463,0.9612269103527069,0.9660568833351135,0.0,0.41838040947914124,1.0798590183258057,0.00878626573830843,0,6,6,0,0.010999590144134486,65,6,000000039769.jpg,4,4,0.9453486303488413,0.9612268507480621,0.9660568833351135,2,2,71,0,0,0.530066795181483,6
one2one,0.7917634140361439,0.8008224964141846,0.9536287188529968,0.0,1.473469853401184,0.8264581561088562,0.0038404252845793962,0,11,11,0,0.021194086192492273,153,11,000000039914.jpg,2,2,0.7673473466526378,0.8008224964141846,0.9536287188529968,1,1,164,8,8,0.47307082333348016,11
one2one,0.8178113301595052,0.9059564471244812,0.9524203658103942,0.0,1.131509780883789,1.912331461906433,0.009509594179689884,0,3,3,1,0.01699211464035622,47,3,000000040036.jpg,2,2,0.9349962770938873,0.9349962770938873,0.9582281410694122,1,0,49,0,0,0.8596899807453156,2
one2one,0.6814534397501695,0.6910913586616516,0.8581164240837097,0.0,2.1775410175323486,2.242673397064209,0.005945357494056225,0,19,19,7,0.012154540774341062,287,20,000000040471.jpg,2,2,0.7328149217825669,0.7523660659790039,0.8681859016418457,2,2,300,16,9,0.19876105370573127,13
one2one,0.9442051649093628,0.9442051649093628,0.9442051649093628,0.0,0.39524197578430176,0.1210956871509552,0.008897129446268082,0,1,1,0,0.0014831975568085909,1,1,000000046804.jpg,1,1,0.9442051649093628,0.9442051649093628,0.9442051649093628,0,0,2,0,0,0.9536789655685425,1
one2one,0.8634923795859019,0.8991329967975616,0.9765865504741669,0.0,0.9064732193946838,1.517730712890625,0.008271463215351105,0,6,6,0,0.013936770594834039,72,6,000000047740.jpg,3,3,0.8257313172022501,0.8398261964321136,0.9550546109676361,1,1,78,2,2,0.3502397536843394,6
