assigner_branch,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2many,0.791680388286442,0.8446310758590698,0.9700739741325378,0.8982035928143712,1.0471687316894531,0.8468092679977417,0.00868944451212883,150,000000001000.jpg,167,17
one2many,0.8928665965795517,0.9166307747364044,0.9660288989543915,0.9,0.5444974303245544,1.2389333248138428,0.003967824392020702,18,000000002261.jpg,20,2
one2many,0.8877642218555722,0.9388266801834106,0.9743444144725799,0.8928571428571429,0.6135228872299194,1.1664332151412964,0.011013699695467949,75,000000002431.jpg,84,9
one2many,0.7019782850542401,0.7798134684562683,0.8791818141937257,0.8481012658227848,1.6204113960266113,1.217331886291504,0.007820837199687958,67,000000007281.jpg,79,12
one2many,0.9361199140548706,0.9363625645637512,0.9840131580829621,0.9,0.4223312735557556,0.25231632590293884,0.005079988390207291,18,000000008532.jpg,20,2
one2many,0.7587404471635818,0.7438120245933533,0.94882892370224,0.9,1.392983078956604,0.8822066187858582,0.008175780065357685,90,000000009378.jpg,100,10
one2many,0.9555635154247284,0.9546031057834625,0.9591500878334045,0.9,0.33303460478782654,0.21086513996124268,0.00213439017534256,9,000000011122.jpg,10,1
one2many,0.7551128792886933,0.7728415727615356,0.9249182045459747,0.8958333333333334,1.585309386253357,1.2072367668151855,0.01180078275501728,86,000000011511.jpg,96,10
one2many,0.7132401128547189,0.7921921014785767,0.9309971451759338,0.8951310861423221,1.2533793449401855,1.4020546674728394,0.009582022204995155,239,000000012670.jpg,267,28
one2many,0.7704339313289422,0.8491848707199097,0.9295201122760772,0.898876404494382,1.1155765056610107,1.990248680114746,0.007439718581736088,160,000000013923.jpg,178,18
one2many,0.9153706828753153,0.8967177867889404,0.9767219662666321,0.9,0.5585926175117493,1.0017956495285034,0.00439400365576148,27,000000015597.jpg,30,3
one2many,0.7997475045919419,0.8366335928440094,0.9165858685970306,0.9,1.128947138786316,1.9649800062179565,0.0037266183644533157,45,000000016010.jpg,50,5
one2many,0.7204317601977802,0.7699041366577148,0.9118998050689697,0.8688524590163934,1.5800869464874268,2.3461177349090576,0.006647502072155476,53,000000017182.jpg,61,8
one2many,0.8704734881718953,0.9357390105724335,0.9531461834907532,0.9,0.7396411895751953,1.6222959756851196,0.006998846307396889,27,000000017905.jpg,30,3
one2many,0.868056241103581,0.8721977174282074,0.9339622616767883,0.9,0.9493159055709839,0.9722045660018921,0.01152192521840334,63,000000018150.jpg,70,7
one2many,0.7497702761541439,0.7581509351730347,0.9164562106132508,0.8987341772151899,1.6139516830444336,0.9965856671333313,0.014742979779839516,71,000000018837.jpg,79,8
one2many,0.9100019484758377,0.914222776889801,0.933113944530487,0.9,0.6739020347595215,0.23347139358520508,0.006529849022626877,18,000000020059.jpg,20,2
one2many,0.8145056456327439,0.7853749394416809,0.9013996958732605,0.9,1.3827993869781494,2.4557042121887207,0.014359921216964722,18,000000021465.jpg,20,2
one2many,0.8594469845294952,0.8606431186199188,0.9750868499279022,0.9,0.7780356407165527,0.9478566646575928,0.007136443629860878,45,000000022705.jpg,50,5
one2many,0.6742111556231976,0.8025755286216736,0.9213115870952606,0.8571428571428571,1.2685253620147705,1.5804288387298584,0.008894918486475945,24,000000022755.jpg,28,4
one2many,0.9818081676959991,0.9836795926094055,0.987760317325592,0.9,0.13402922451496124,0.16424055397510529,0.003041120246052742,27,000000022935.jpg,30,3
one2many,0.9010622024536132,0.901390939950943,0.9057462990283967,0.9,0.7435287833213806,0.3802255392074585,0.007116994354873896,9,000000023666.jpg,10,1
one2many,0.7431988996955065,0.8547394275665283,0.9688764989376069,0.8365384615384616,0.984161376953125,0.7219095826148987,0.006750201806426048,87,000000024243.jpg,104,17
one2many,0.7984060108661651,0.7852368056774139,0.8860899746418,0.9,1.5591886043548584,1.6701853275299072,0.05711255967617035,18,000000025139.jpg,20,2
one2many,0.8970947523911794,0.9080508351325989,0.9721274435520172,0.9,0.6572211384773254,0.5115610361099243,0.0056395079009234905,27,000000025424.jpg,30,3
one2many,0.7772153275749407,0.8344577550888062,0.951223611831665,0.8925619834710744,1.0561021566390991,0.8421220779418945,0.004838460590690374,108,000000026204.jpg,121,13
one2many,0.9422746300697327,0.9433842301368713,0.9541102647781372,0.9,0.4321601092815399,0.2644655406475067,0.004825220908969641,18,000000027982.jpg,20,2
one2many,0.8371477216482163,0.8634516596794128,0.9139868736267089,0.9,1.0785868167877197,0.48710930347442627,0.008349434472620487,18,000000030494.jpg,20,2
one2many,0.9580396175384521,0.9589717388153076,0.96167893409729,0.9,0.31403225660324097,0.1463223397731781,0.006030438467860222,9,000000030675.jpg,10,1
one2many,0.842320249080658,0.8455440700054169,0.9847656965255738,0.9,0.8918650150299072,1.8915480375289917,0.007853192277252674,45,000000031735.jpg,50,5
one2many,0.8564609885215759,0.859224945306778,0.9425512790679932,0.9,1.070806622505188,0.7021976113319397,0.004941890947520733,18,000000033005.jpg,20,2
one2many,0.9012711733579636,0.9118402898311615,0.9281869471073151,0.9,0.6668201684951782,1.6114394664764404,0.011766342446208,18,000000034071.jpg,20,2
one2many,0.7579721823334694,0.7946261465549469,0.9551544427871704,0.9,1.4668277502059937,0.7947539687156677,0.015109403058886528,36,000000034139.jpg,40,4
one2many,0.6894539381066959,0.7208097577095032,0.9510867714881897,0.9,1.4036009311676025,2.4903149604797363,0.015696538612246513,54,000000034257.jpg,60,6
one2many,0.6356995862296649,0.7121241688728333,0.9196324706077575,0.8742857142857143,1.6766407489776611,1.4630533456802368,0.015140406787395477,153,000000036936.jpg,175,22
one2many,0.6925004378638484,0.6983147859573364,0.9167360007762909,0.8727272727272727,1.6344578266143799,1.3126418590545654,0.010792188346385956,96,000000039477.jpg,110,14
one2many,0.9436364001952685,0.959607869386673,0.9736679553985595,0.8846153846153846,0.349305659532547,0.6685100793838501,0.007130111567676067,46,000000039769.jpg,52,6
one2many,0.7858923460046451,0.8008696436882019,0.9736355245113373,0.8166666666666667,1.0627530813217163,0.5068220496177673,0.005938835442066193,49,000000039914.jpg,60,11
one2many,0.80146524310112,0.9023758471012115,0.9693072378635407,0.9,0.8283524513244629,1.1521390676498413,0.0095543023198843,27,000000040036.jpg,30,3
one2many,0.656210190272546,0.7328627705574036,0.8777331709861755,0.8288288288288288,1.742431640625,1.7084155082702637,0.008314508013427258,92,000000040471.jpg,111,19
one2many,0.9440042197704315,0.9430040419101715,0.9481493711471558,0.9,0.41993334889411926,0.14982180297374725,0.009394338354468346,9,000000046804.jpg,10,1
one2many,0.8439960688352585,0.8878620862960815,0.980620390176773,0.9,0.9751083850860596,1.518871545791626,0.011241131462156773,54,000000047740.jpg,60,6
one2many,0.6673126858334208,0.7434267997741699,0.9795752763748169,0.8372093023255814,0.9552932977676392,1.1780931949615479,0.006720521952956915,36,000000047801.jpg,43,7
one2many,0.936690354347229,0.9375481009483337,0.9429080605506897,0.9,0.4743989109992981,0.3289145529270172,0.003678703447803855,9,000000049259.jpg,10,1
one2many,0.8873538762331009,0.8797260522842407,0.9640476882457734,0.9,0.7948237061500549,0.3191084861755371,0.02091929130256176,18,000000049269.jpg,20,2
one2many,0.9297564029693604,0.9487782120704651,0.9805489957332612,0.9,0.5333525538444519,1.7054691314697266,0.008694082498550415,27,000000050326.jpg,30,3
one2many,0.7806730851531029,0.8292976915836334,0.9479681253433228,0.9,1.3787548542022705,1.7447586059570312,0.02172701433300972,36,000000050331.jpg,40,4
one2many,0.5552713282301392,0.5352857708930969,0.945753812789917,0.7746478873239436,1.7832094430923462,2.386324167251587,0.004144371021538973,55,000000052412.jpg,71,16
one2many,0.7786917428175608,0.7691285908222198,0.9401235520839691,0.9,1.5654683113098145,1.830944299697876,0.02566254511475563,27,000000053529.jpg,30,3
one2many,0.651113897562027,0.7150071263313293,0.8363514065742492,0.8947368421052632,1.6584628820419312,1.1202771663665771,0.019890181720256805,34,000000053994.jpg,38,4
one2many,0.9565883457660675,0.9535165429115295,0.9719881057739258,0.9,0.3209455609321594,0.2061864137649536,0.004990682005882263,18,000000054931.jpg,20,2
one2many,0.9794007241725922,0.9788898527622223,0.9866444706916809,0.9,0.14988867938518524,0.5041487216949463,0.005055360496044159,9,000000056545.jpg,10,1
one2many,0.6304789594896547,0.6752766370773315,0.853199303150177,0.8021978021978022,1.8418043851852417,1.124729037284851,0.002586282789707184,73,000000057760.jpg,91,18
one2many,0.7146324887464607,0.7647532224655151,0.9400096416473389,0.8961748633879781,1.3090145587921143,1.2970690727233887,0.010331809520721436,164,000000059044.jpg,183,19
one2many,0.43076898753643034,0.37907589972019196,0.9708474934101105,0.7833333333333333,2.05013108253479,1.4770550727844238,0.005304763093590736,47,000000060363.jpg,60,13
one2many,0.8595450010918478,0.8735804557800293,0.9422637224197388,0.8931297709923665,0.946762204170227,0.688135027885437,0.004504340700805187,117,000000060886.jpg,131,14
one2many,0.7090722687010255,0.773841917514801,0.9488438248634339,0.8843537414965986,1.271986961364746,0.8888183236122131,0.009442886337637901,130,000000060932.jpg,147,17
one2many,0.6769839325895557,0.734233558177948,0.9062580347061158,0.8831168831168831,1.584094762802124,1.9304349422454834,0.01991741918027401,68,000000061108.jpg,77,9
one2many,0.8695413785321372,0.9389094114303589,0.9595717251300812,0.9,0.7997999787330627,0.8807421922683716,0.011762182228267193,63,000000061171.jpg,70,7
one2many,0.7250834251272267,0.7744710147380829,0.9505376636981964,0.896551724137931,1.281587839126587,0.9029737710952759,0.007772936951369047,52,000000063047.jpg,58,6
one2many,0.8191549874297003,0.8855364322662354,0.9580094695091248,0.8963414634146342,0.9395438432693481,1.2883661985397339,0.013080831617116928,147,000000064084.jpg,164,17
one2many,0.9472653567790985,0.9467333257198334,0.9523926675319672,0.9,0.39805904030799866,0.301455557346344,0.005891198292374611,9,000000064495.jpg,10,1
one2many,0.7004920035600662,0.7296554148197174,0.8945284903049469,0.9,1.812280297279358,2.2695109844207764,0.026185106486082077,54,000000064868.jpg,60,6
one2many,0.6244966582479802,0.7048858106136322,0.9497431993484498,0.8454545454545455,1.3687001466751099,1.2010455131530762,0.0034939711913466454,93,000000065798.jpg,110,17
one2many,0.9265976548194885,0.9322291016578674,0.9613438248634338,0.9,0.5298901796340942,0.7840375304222107,0.005246054846793413,36,000000066635.jpg,40,4
one2many,0.8576871918006377,0.916329950094223,0.9760527968406677,0.9,0.593569278717041,0.7969451546669006,0.006906250491738319,99,000000066771.jpg,110,11
one2many,0.9192046403884888,0.9296395182609558,0.9422066271305084,0.9,0.5650395750999451,0.7794752717018127,0.020187390968203545,9,000000066886.jpg,10,1
one2many,0.950226883093516,0.9478965103626251,0.984245628118515,0.8888888888888888,0.3487031161785126,0.32298821210861206,0.0013182079419493675,32,000000067406.jpg,36,4
one2many,0.6400469919856714,0.6728182435035706,0.955717945098877,0.8653061224489796,1.5620840787887573,1.4619799852371216,0.005432042293250561,212,000000067616.jpg,245,33
one2many,0.921389850974083,0.9520217180252075,0.9651433050632476,0.9,0.544504702091217,0.9991987943649292,0.004618440289050341,36,000000068078.jpg,40,4
one2many,0.9589567691087723,0.9587930142879486,0.9681158185005188,0.9,0.3049222230911255,0.27165499329566956,0.007987267337739468,18,000000068765.jpg,20,2
one2many,0.8846875449021657,0.9382186233997345,0.9819575607776642,0.9,0.7266532778739929,0.2714128792285919,0.012195889838039875,27,000000069106.jpg,30,3
one2many,0.8692481249570847,0.8832147717475891,0.9335536181926727,0.9,0.9626868367195129,0.8116592168807983,0.016014348715543747,18,000000071756.jpg,20,2
one2many,0.7873698830604553,0.8159995973110199,0.8884817183017731,0.9,1.2783066034317017,1.3368232250213623,0.025840407237410545,36,000000073533.jpg,40,4
one2many,0.863391637802124,0.8677624762058258,0.8735532283782959,0.9,1.0085783004760742,3.5221352577209473,0.03282379359006882,9,000000075456.jpg,10,1
one2many,0.7358086617726288,0.8142637610435486,0.9441227376461029,0.8876404494382022,1.1127839088439941,0.9760157465934753,0.006719091907143593,158,000000075612.jpg,178,20
one2many,0.8096178233623504,0.8308417201042175,0.8907942473888397,0.9,1.485734462738037,1.5158295631408691,0.04227268695831299,18,000000079014.jpg,20,2
one2many,0.9789812833070755,0.9807946681976318,0.9848101019859314,0.9,0.15285013616085052,0.15692436695098877,0.0036253551952540874,18,000000079031.jpg,20,2
one2many,0.7424525306732567,0.7975051403045654,0.8665907561779023,0.8888888888888888,1.4965604543685913,0.8513392210006714,0.0033159092999994755,48,000000079588.jpg,54,6
one2many,0.9218506395816803,0.912919670343399,0.9639820635318757,0.9,0.6015032529830933,1.0357964038848877,0.018595963716506958,9,000000080057.jpg,10,1
one2many,0.7212435699378451,0.8107974529266357,0.9404163002967835,0.8888888888888888,1.2035298347473145,1.0853034257888794,0.01018536277115345,160,000000080340.jpg,180,20
one2many,0.8798469322919845,0.9455264806747437,0.9774116337299347,0.9,0.5818802714347839,0.7705004215240479,0.011275582015514374,45,000000081738.jpg,50,5
