assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,7,49,2,overlap,7,7,7,47,7,7,0.8868396793093,0.9464612007141113,0.9615016579627991,0.0,0.7618016600608826,0.971259593963623,0.011166306212544441,0,000000061171.jpg,7,7
one2one,7,49,6,overlap,7,7,7,43,7,7,0.7674329706600734,0.7719981074333191,0.9451022744178772,0.0,1.5295801162719727,2.3356125354766846,0.007683837786316872,0,000000063047.jpg,7,7
one2one,17,119,8,overlap,17,17,17,109,17,17,0.8594001251108506,0.8925031423568726,0.9605459690093994,0.0,0.9589953422546387,1.5968211889266968,0.013108823448419571,0,000000064084.jpg,17,17
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9446810483932495,0.9446810483932495,0.9446810483932495,0.0,0.3937801718711853,0.2344990223646164,0.005835120100528002,0,000000064495.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7301098008950552,0.6974915564060211,0.8680498003959656,0.0,1.9260125160217285,2.5583207607269287,0.028047937899827957,0,000000064868.jpg,6,6
one2one,17,91,0,overlap,17,17,17,91,17,17,0.6607947814113954,0.7204470634460449,0.9149232864379883,0.0,1.932220697402954,1.9290506839752197,0.003530923742800951,0,000000065798.jpg,17,17
one2one,4,28,0,overlap,4,4,4,28,4,4,0.921164482831955,0.9347634017467499,0.9560531437397003,0.0,0.5805747509002686,0.729216456413269,0.005319447256624699,0,000000066635.jpg,4,4
one2one,11,77,0,overlap,11,11,11,77,11,11,0.892232748595151,0.9335878491401672,0.97718346118927,0.0,0.7442933320999146,1.0365067720413208,0.007192527875304222,0,000000066771.jpg,11,11
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9422960877418518,0.9422960877418518,0.9422960877418518,0.0,0.40809178352355957,0.74736088514328,0.014501959085464478,0,000000066886.jpg,1,1
one2one,4,27,0,overlap,4,4,4,27,4,4,0.9471831023693085,0.9473978877067566,0.9769196450710297,0.0,0.39011144638061523,0.232830211520195,0.0012209684355184436,0,000000067406.jpg,4,4
one2one,37,210,17,overlap,36,36,36,191,36,36,0.6399267471084992,0.7184809744358063,0.9168749153614044,0.0,1.8615477085113525,2.243661880493164,0.005223552696406841,0,000000067616.jpg,36,36
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9204487949609756,0.9546120464801788,0.9645693719387054,0.0,0.5616592168807983,0.744529128074646,0.004348221234977245,0,000000068078.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9686166048049927,0.9686166048049927,0.9734944105148315,0.0,0.23534145951271057,0.23130159080028534,0.005817712284624577,0,000000068765.jpg,2,2
one2one,4,28,2,overlap,4,4,4,26,4,4,0.8309285789728165,0.8203302323818207,0.9698504447937012,0.0,1.1326552629470825,0.8302987217903137,0.018393248319625854,0,000000069106.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9171630442142487,0.9171630442142487,0.9325107872486115,0.0,0.6216946840286255,1.2759194374084473,0.011141201481223106,0,000000071756.jpg,2,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8514406085014343,0.8821105360984802,0.9182562887668609,0.0,1.0674129724502563,1.294980764389038,0.017997736111283302,0,000000073533.jpg,4,4
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8709105849266052,0.8709105849266052,0.8709105849266052,0.0,0.8432334065437317,2.880858898162842,0.026290537789463997,0,000000075456.jpg,1,1
one2one,20,131,4,overlap,20,20,20,127,20,20,0.7699477523565292,0.7859344184398651,0.9292970716953278,0.0,1.514712929725647,1.310316801071167,0.006702331826090813,0,000000075612.jpg,20,20
one2one,2,14,0,overlap,2,2,2,14,2,2,0.802641361951828,0.802641361951828,0.8597231328487396,0.0,1.444855809211731,1.9187142848968506,0.03819885477423668,0,000000079014.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9835903346538544,0.9835903346538544,0.9847246587276459,0.0,0.12312720715999603,0.0555303692817688,0.0025727269239723682,0,000000079031.jpg,2,2
one2one,6,39,0,overlap,6,6,6,39,6,6,0.7795679569244385,0.8029851913452148,0.843919575214386,0.0,1.5954794883728027,1.0056953430175781,0.0030338389333337545,0,000000079588.jpg,6,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9174768924713135,0.9174768924713135,0.9174768924713135,0.0,0.5708425045013428,1.8362839221954346,0.01771833561360836,0,000000080057.jpg,1,1
one2one,20,138,5,overlap,20,20,20,133,20,20,0.7799358770251275,0.8487561047077179,0.9439108371734619,0.0,1.427107810974121,1.4459956884384155,0.008574219420552254,0,000000080340.jpg,20,20
one2one,5,35,0,overlap,5,5,5,35,5,5,0.8782663822174073,0.9363231062889099,0.9741323709487915,0.0,0.7577747702598572,1.196784257888794,0.013144146651029587,0,000000081738.jpg,5,5
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9477346936861674,0.9384840130805969,0.9623945355415344,0.0,0.39087486267089844,1.4351495504379272,0.006194182671606541,0,000000082180.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9371064603328705,0.9444684088230133,0.967735105752945,0.0,0.4649435877799988,0.9424822330474854,0.009186104871332645,0,000000082807.jpg,4,4
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8062377061162677,0.8597465753555298,0.9382701396942139,0.0,1.326633334159851,2.013002634048462,0.009160198271274567,0,000000084492.jpg,7,7
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9322197238604227,0.9196535348892212,0.9667235136032104,0.0,0.5003076791763306,0.27874696254730225,0.010984955355525017,0,000000085195.jpg,3,3
one2one,6,37,4,overlap,6,6,6,33,6,6,0.8907677531242371,0.9161831438541412,0.9737928211688995,0.0,0.7647884488105774,2.192713737487793,0.004409352317452431,0,000000086220.jpg,6,6
one2one,5,35,2,overlap,5,5,5,33,5,5,0.6724083185195923,0.6944582462310791,0.8211644291877747,0.0,2.290524959564209,2.058067798614502,0.011174898594617844,0,000000086755.jpg,5,5
one2one,13,91,0,overlap,13,13,13,91,13,13,0.8465841802266928,0.8818756341934204,0.9508970379829407,0.0,1.029857873916626,1.2558444738388062,0.009580890648066998,0,000000088040.jpg,13,13
one2one,16,83,6,overlap,16,16,16,77,16,16,0.7366924248635769,0.8175882399082184,0.9120911061763763,0.0,1.5815099477767944,1.4568487405776978,0.003201838815584779,0,000000088462.jpg,16,16
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7888049185276031,0.9159224033355713,0.9640362739562989,0.0,1.1116340160369873,3.818155527114868,0.0061688474379479885,0,000000089670.jpg,3,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9631689786911011,0.9631689786911011,0.9631689786911011,0.0,0.26638293266296387,0.14377036690711975,0.005945174023509026,0,000000089761.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9504928886890411,0.9504928886890411,0.9799326479434967,0.0,0.36100009083747864,0.1176038384437561,0.0046625202521681786,0,000000090284.jpg,2,2
one2one,13,75,1,overlap,12,12,12,74,12,12,0.676681000739336,0.7380620837211609,0.9278974175453186,0.0,1.8451822996139526,1.841939091682434,0.007733704522252083,0,000000093437.jpg,12,12
one2one,9,63,0,overlap,9,9,9,63,9,9,0.8629095554351807,0.907735288143158,0.9693225860595703,0.0,0.9132007956504822,1.6146317720413208,0.009024517610669136,0,000000095707.jpg,9,9
one2one,17,104,7,overlap,17,17,17,97,17,17,0.7204595628906699,0.8585522174835205,0.9251344561576843,0.0,1.4434325695037842,1.164649486541748,0.005387389101088047,0,000000095862.jpg,17,17
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8120521505673727,0.801659494638443,0.9084235429763794,0.0,1.3634369373321533,2.0252509117126465,0.0065505122765898705,0,000000097022.jpg,6,6
one2one,5,35,0,overlap,5,5,5,35,5,5,0.8095241189002991,0.8179319500923157,0.8596670746803283,0.0,1.4168132543563843,2.0432229042053223,0.011166151612997055,0,000000097679.jpg,5,5
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9170411626497904,0.9484055042266846,0.9541321277618409,0.0,0.6078428626060486,1.7145029306411743,0.008805276826024055,0,000000099024.jpg,3,3
one2one,13,90,4,overlap,13,13,13,86,13,13,0.742063602575889,0.7700056433677673,0.9325736522674561,0.0,1.6576114892959595,2.733900785446167,0.014788564294576645,0,000000099039.jpg,13,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9687034785747528,0.9687034785747528,0.9725869596004486,0.0,0.2349354475736618,0.6190382838249207,0.003842958016321063,0,000000101068.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9566760659217834,0.9566760659217834,0.9623280167579651,0.0,0.3250686228275299,0.3643353283405304,0.006433355621993542,0,000000101420.jpg,2,2
one2one,10,70,0,overlap,10,10,10,70,10,10,0.7883594155311584,0.7478151917457581,0.9392312288284301,0.0,1.4619053602218628,1.9079951047897339,0.00799228623509407,0,000000102805.jpg,10,10
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7657065788904825,0.7232443690299988,0.8990067839622498,0.0,1.5995286703109741,2.6481640338897705,0.019748829305171967,0,000000104119.jpg,3,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9546535611152649,0.9546535611152649,0.9546535611152649,0.0,0.3255917727947235,0.13314208388328552,0.0067625343799591064,0,000000104198.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.868300199508667,0.868300199508667,0.9191745281219482,0.0,0.9535992741584778,0.8792212605476379,0.011537736281752586,0,000000106281.jpg,2,2
one2one,18,126,5,overlap,18,18,18,121,18,18,0.769908607006073,0.8251514732837677,0.9058246850967407,0.0,1.573649525642395,1.5201352834701538,0.013474136590957642,0,000000107226.jpg,18,18
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8237746755282084,0.8126609921455383,0.8954207539558411,0.0,1.296185851097107,2.0634326934814453,0.02396649867296219,0,000000111609.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.7680539935827255,0.881912112236023,0.9470897793769837,0.0,1.1512882709503174,0.6814359426498413,0.006411687936633825,0,000000111951.jpg,4,4
one2one,17,79,3,overlap,17,17,17,76,17,17,0.7020316001246957,0.726752758026123,0.9239720463752746,0.0,1.9254029989242554,1.4586411714553833,0.0035073324106633663,0,000000115946.jpg,17,17
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9181100577116013,0.9142357409000397,0.9362517237663269,0.0,0.6132539510726929,0.417788028717041,0.008981424383819103,0,000000116068.jpg,4,4
one2one,6,42,0,overlap,6,6,6,42,6,6,0.9074264168739319,0.9418339729309082,0.965352475643158,0.0,0.6585569977760315,0.5244101285934448,0.00768585130572319,0,000000119452.jpg,6,6
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8924287458260854,0.8912758827209473,0.9815658628940582,0.0,0.7673324942588806,0.7262604832649231,0.004960245452821255,0,000000119995.jpg,6,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9368302822113037,0.9368302822113037,0.9368302822113037,0.0,0.44590580463409424,0.5270991325378418,0.0026521002873778343,0,000000120584.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7641325493653616,0.7403870820999146,0.8704700469970703,0.0,1.7095938920974731,2.3360085487365723,0.02205263078212738,0,000000121497.jpg,6,6
one2one,16,111,4,overlap,16,16,16,107,16,16,0.7753760628402233,0.8167499303817749,0.9684851765632629,0.0,1.4373902082443237,1.1512459516525269,0.0047506652772426605,0,000000124798.jpg,16,16
one2one,15,98,11,overlap,15,15,15,87,15,15,0.7519258081912994,0.7911362648010254,0.921547532081604,0.0,1.565050482749939,2.332606077194214,0.005218799225986004,0,000000125778.jpg,15,15
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7428696751594543,0.7428696751594543,0.7721821904182434,0.0,1.93896484375,2.0783894062042236,0.010807337239384651,0,000000130465.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9573233723640442,0.9573233723640442,0.9825372815132141,0.0,0.31264588236808777,0.15283575654029846,0.005302797071635723,0,000000130586.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8913145065307617,0.8913145065307617,0.9469672203063965,0.0,0.7761766910552979,0.2775081992149353,0.015291824005544186,0,000000131444.jpg,2,2
one2one,7,46,2,overlap,7,7,7,44,7,7,0.7761045524052211,0.7620705366134644,0.8910328269004821,0.0,1.5981296300888062,1.740277647972107,0.008321882225573063,0,000000132375.jpg,7,7
one2one,10,62,0,overlap,10,10,10,62,10,10,0.855505621433258,0.892460972070694,0.9649760127067566,0.0,0.9432131052017212,1.742415428161621,0.0040898690931499004,0,000000132587.jpg,10,10
one2one,13,87,2,overlap,13,13,13,85,13,13,0.5866736288254077,0.5557405948638916,0.6928864002227784,0.0,3.0527381896972656,2.9231412410736084,0.010314817540347576,0,000000133233.jpg,13,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9097140729427338,0.9097140729427338,0.9419662654399872,0.0,0.6698517799377441,0.5947797894477844,0.014093446545302868,0,000000133418.jpg,2,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9505459666252136,0.9505459666252136,0.9505459666252136,0.0,0.35307803750038147,0.1064361184835434,0.0110481483861804,0,000000133631.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9362070858478546,0.9362070858478546,0.9479479372501374,0.0,0.47974729537963867,1.019944429397583,0.017531588673591614,0,000000137106.jpg,2,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9042197664578756,0.9013078212738037,0.9472548961639404,0.0,0.7075070738792419,1.0727914571762085,0.01212149765342474,0,000000137294.jpg,3,3
one2one,9,63,4,overlap,9,9,9,59,9,9,0.7928580310609605,0.7916330099105835,0.9131963372230529,0.0,1.4483437538146973,1.9590762853622437,0.013296841643750668,0,000000137576.jpg,9,9
one2one,8,56,1,overlap,8,8,8,55,8,8,0.762891985476017,0.7510182559490204,0.9411632061004639,0.0,1.6468596458435059,2.231570243835449,0.012040482833981514,0,000000140203.jpg,8,8
one2one,5,35,0,overlap,5,5,5,35,5,5,0.9453416228294372,0.9477859139442444,0.9670398354530334,0.0,0.40743348002433777,1.1431857347488403,0.005286496132612228,0,000000141821.jpg,5,5
one2one,4,28,1,overlap,4,4,4,27,4,4,0.8581263571977615,0.8750966787338257,0.9026330947875977,0.0,1.0515286922454834,1.8695487976074219,0.011406760662794113,0,000000142790.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8600188791751862,0.8600188791751862,0.9042687237262725,0.0,1.0277363061904907,0.6754146814346313,0.008054228499531746,0,000000144114.jpg,2,2
one2one,7,49,6,overlap,7,7,7,43,7,7,0.7453187704086304,0.7395612597465515,0.8685130596160888,0.0,1.8255233764648438,1.7856749296188354,0.005679271183907986,0,000000144706.jpg,7,7
one2one,11,76,0,overlap,11,11,11,76,11,11,0.788599512793801,0.7875356674194336,0.9667341113090515,0.0,1.3967231512069702,2.0586695671081543,0.008427269756793976,0,000000146358.jpg,11,11
one2one,13,85,0,overlap,13,13,13,85,13,13,0.8660873220517085,0.8774909973144531,0.9690650463104248,0.0,0.9268264174461365,1.2307645082473755,0.006097370758652687,0,000000146457.jpg,13,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9643592238426208,0.9643592238426208,0.9655751585960388,0.0,0.2675921320915222,1.0313642024993896,0.006078525446355343,0,000000147205.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7310214936733246,0.7310214936733246,0.8866973578929901,0.0,1.6609570980072021,0.4366091191768646,0.007375654764473438,0,000000148739.jpg,2,2
