assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,13,90,4,overlap,13,13,13,86,13,13,0.7434570651787978,0.7747616171836853,0.9329772710800172,0.0,1.625821828842163,2.7208337783813477,0.014563418924808502,0,000000099039.jpg,13,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9670943915843964,0.9670943915843964,0.9723841607570648,0.0,0.24685803055763245,0.6315231323242188,0.0040557836182415485,0,000000101068.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9566357135772705,0.9566357135772705,0.9615803241729737,0.0,0.32544949650764465,0.34073784947395325,0.0064751384779810905,0,000000101420.jpg,2,2
one2one,10,70,0,overlap,10,10,10,70,10,10,0.7776476323604584,0.7464911639690399,0.9376772046089172,0.0,1.5208916664123535,1.9220963716506958,0.007994566112756729,0,000000102805.jpg,10,10
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7487956881523132,0.6509300470352173,0.8916906118392944,0.0,1.699973702430725,2.1539146900177,0.019519805908203125,0,000000104119.jpg,3,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9578566551208496,0.9578566551208496,0.9578566551208496,0.0,0.30354008078575134,0.12635156512260437,0.006288468837738037,0,000000104198.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8669061064720154,0.8669061064720154,0.9208765387535095,0.0,0.9597414135932922,0.7537675499916077,0.011375547386705875,0,000000106281.jpg,2,2
one2one,18,126,6,overlap,18,18,18,120,18,18,0.7564355333646139,0.7994033098220825,0.8971968352794647,0.0,1.6880526542663574,1.5531151294708252,0.014952009543776512,0,000000107226.jpg,18,18
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8321090141932169,0.8207494020462036,0.9021332025527954,0.0,1.233638048171997,2.026989698410034,0.02287973091006279,0,000000111609.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.7602693885564804,0.8782916963100433,0.9450319051742554,0.0,1.1610039472579956,0.6910451650619507,0.006529956124722958,0,000000111951.jpg,4,4
one2one,17,79,3,overlap,17,17,17,76,17,17,0.7151526125038371,0.7468701601028442,0.9227123379707336,0.0,1.852984070777893,1.514770746231079,0.00335144461132586,0,000000115946.jpg,17,17
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9205782860517502,0.916513592004776,0.9405605554580688,0.0,0.594319760799408,0.4099305272102356,0.00861777737736702,0,000000116068.jpg,4,4
one2one,6,42,0,overlap,6,6,6,42,6,6,0.9054106175899506,0.9423688054084778,0.9625468850135803,0.0,0.6725831031799316,0.536961019039154,0.007913497276604176,0,000000119452.jpg,6,6
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8903520901997884,0.8911370635032654,0.980777770280838,0.0,0.7799867987632751,0.708034098148346,0.005021226592361927,0,000000119995.jpg,6,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9378992915153503,0.9378992915153503,0.9378992915153503,0.0,0.4388146996498108,0.6080265045166016,0.00260793580673635,0,000000120584.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7692700823148092,0.7564219832420349,0.8656284511089325,0.0,1.678325891494751,2.698199510574341,0.02317294105887413,0,000000121497.jpg,6,6
one2one,16,111,4,overlap,16,16,16,107,16,16,0.769576383754611,0.818141758441925,0.9684737026691437,0.0,1.4535307884216309,1.1093487739562988,0.005010323598980904,0,000000124798.jpg,16,16
one2one,15,98,11,overlap,15,15,15,87,15,15,0.7587123453617096,0.7939407825469971,0.9293824911117553,0.0,1.5214771032333374,2.3603222370147705,0.005087107419967651,0,000000125778.jpg,15,15
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7342196702957153,0.7342196702957153,0.7645085573196411,0.0,2.003981828689575,2.174046516418457,0.01119485218077898,0,000000130465.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.956822395324707,0.956822395324707,0.9820815563201905,0.0,0.31635892391204834,0.1646832376718521,0.005393404979258776,0,000000130586.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8911247253417969,0.8911247253417969,0.9486090183258057,0.0,0.7749714255332947,0.2772440016269684,0.01515114214271307,0,000000131444.jpg,2,2
one2one,7,46,2,overlap,7,7,7,44,7,7,0.786495932510921,0.7663484215736389,0.9300456762313843,0.0,1.490018367767334,1.6476794481277466,0.0064662741497159,0,000000132375.jpg,7,7
one2one,10,62,0,overlap,10,10,10,62,10,10,0.8524157166481018,0.8967427313327789,0.9672897040843964,0.0,0.9665867686271667,1.7050706148147583,0.004093631636351347,0,000000132587.jpg,10,10
one2one,13,87,2,overlap,13,13,13,85,13,13,0.5841179535939143,0.5767205357551575,0.7001088380813599,0.0,3.0785374641418457,2.9591078758239746,0.011027373373508453,0,000000133233.jpg,13,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9041071236133575,0.9041071236133575,0.9398790895938873,0.0,0.7089459300041199,0.6633466482162476,0.014762082137167454,0,000000133418.jpg,2,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.95145583152771,0.95145583152771,0.95145583152771,0.0,0.3468358516693115,0.10650849342346191,0.010826228186488152,0,000000133631.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9280941784381866,0.9280941784381866,0.951034551858902,0.0,0.5367956161499023,1.159611463546753,0.01889520138502121,0,000000137106.jpg,2,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9009239673614502,0.9085991382598877,0.9509912967681885,0.0,0.7228402495384216,1.0843603610992432,0.012758027762174606,0,000000137294.jpg,3,3
one2one,9,63,3,overlap,9,9,9,60,9,9,0.813921676741706,0.8689702153205872,0.914277982711792,0.0,1.261645793914795,1.95717453956604,0.011359981261193752,0,000000137576.jpg,9,9
one2one,8,56,1,overlap,8,8,8,55,8,8,0.7678059488534927,0.7630428075790405,0.9345176339149475,0.0,1.6118699312210083,2.274681329727173,0.012377122417092323,0,000000140203.jpg,8,8
