assign_assigner_branch,assign_assigner_candidate_gt_count,assign_assigner_candidate_positive_count,assign_assigner_conflict_anchor_count,assign_assigner_conflict_metric,assign_assigner_final_gt_count,assign_assigner_final_positive_count,assign_assigner_post_conflict_gt_count,assign_assigner_post_conflict_positive_count,assign_assigner_post_secondary_topk_gt_count,assign_assigner_post_secondary_topk_positive_count,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8603137731552124,0.8603137731552124,0.9099310636520386,0.0,1.0244932174682617,0.8639606237411499,0.01709621772170067,0,2,2,0,0.01076698678985445,54,2,000000071756.jpg,2,2,0.8603137135505676,0.8603137135505676,0.9099310517311097,0,0,56,0,0,0.29573654383420944,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8195298612117767,0.8057324290275574,0.8985727906227112,0.0,1.3266839981079102,1.4393893480300903,0.02735108509659767,0,4,4,0,0.008930532906891248,179,4,000000073533.jpg,2,2,0.748984307050705,0.7581102252006531,0.8181958794593811,2,2,183,0,0,0.5301570631563663,4
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8850459456443787,0.8850459456443787,0.8850459456443787,0.0,0.7631159424781799,2.6227715015411377,0.024182818830013275,0,1,1,0,0.008899266235483655,299,1,000000075456.jpg,1,1,0.8850459456443787,0.8850459456443787,0.8850459456443787,0,0,300,0,0,0.19336222112178802,1
one2one,20,130,4,overlap,20,20,20,126,20,20,0.7778605788946151,0.7918167412281036,0.9451372861862183,0.0,1.4492056369781494,1.3183540105819702,0.0063804639503359795,0,20,20,2,0.023433699077721817,282,20,000000075612.jpg,5,5,0.7782483564482795,0.7918168306350708,0.9406233787536621,8,8,300,7,5,0.372570477038001,18
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8039354681968689,0.8039354681968689,0.8580580592155457,0.0,1.4387277364730835,1.6202560663223267,0.03787869215011597,0,2,2,0,0.002825667147990316,50,2,000000079014.jpg,2,2,0.6605558693408966,0.6605558693408966,0.7211370527744293,0,0,52,0,0,0.3873945507220924,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9869099259376526,0.9869099259376526,0.9869500756263733,0.0,0.09822381287813187,0.050715722143650055,0.0020595465321093798,0,2,2,0,,0,2,000000079031.jpg,2,2,0.9869098663330078,0.9869098663330078,0.9869500637054444,0,0,2,0,0,0.9477362036705017,2
one2one,6,39,0,overlap,6,6,6,39,6,6,0.7707202633221945,0.7948375046253204,0.8396141231060028,0.0,1.6566411256790161,0.9702978134155273,0.003231192007660866,0,6,6,0,0.009973813558885238,193,6,000000079588.jpg,0,0,0.7707202235857645,0.7948387861251831,0.8396140336990356,1,1,199,5,5,0.5601800160754161,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9151135683059692,0.9151135683059692,0.9151135683059692,0.0,0.5856585502624512,1.653777837753296,0.01817977987229824,0,1,1,0,0.015450805514520135,93,1,000000080057.jpg,1,1,0.7449089288711548,0.7449089288711548,0.7449089288711548,0,0,94,0,0,0.38541802763938904,1
one2one,20,138,4,overlap,20,20,20,134,20,20,0.7816255062818527,0.8541768491268158,0.954073292016983,0.0,1.4098390340805054,1.472459316253662,0.008488902822136879,0,20,20,2,0.018582046589259296,282,20,000000080340.jpg,6,6,0.8045640852716234,0.8541771173477173,0.9543056607246398,5,5,300,9,7,0.35768960788846016,18
one2one,5,35,0,overlap,5,5,5,35,5,5,0.8857692122459412,0.9536805152893066,0.9739606499671936,0.0,0.7034370303153992,0.8600408434867859,0.011948976665735245,0,5,5,0,0.006287967967283394,81,5,000000081738.jpg,4,4,0.8857691287994385,0.9536802172660828,0.9739606976509094,1,1,86,0,0,0.4305978578515351,5
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9460930625597636,0.9414456486701965,0.9527293801307678,0.0,0.40446653962135315,1.3780964612960815,0.007589801214635372,0,3,3,0,0.03271684339269996,45,3,000000082180.jpg,1,1,0.9460932016372681,0.94144606590271,0.9527294635772705,2,2,48,0,0,0.6035009557381272,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9351959824562073,0.9431744813919067,0.963061511516571,0.0,0.4803169071674347,0.9529474973678589,0.009411098435521126,0,4,4,0,0.007012934414616347,174,4,000000082807.jpg,4,4,0.8963740170001984,0.9089478850364685,0.954526150226593,0,0,178,0,0,0.5826398078352213,4
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8289165071078709,0.8802899122238159,0.9380049228668214,0.0,1.153132677078247,2.2524704933166504,0.008759959600865841,0,7,7,1,0.013128994940780103,275,7,000000084492.jpg,2,1,0.8226269980271658,0.867465615272522,0.9455304145812988,2,2,281,3,3,0.39179546587790054,6
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9313392043113708,0.9147329330444336,0.9655303955078125,0.0,0.5071029663085938,0.2640012502670288,0.011328225024044514,0,3,3,0,0.005618985501738886,30,3,000000085195.jpg,3,3,0.9313392639160156,0.9147329330444336,0.96553053855896,0,0,33,0,0,0.7680471738179525,3
one2one,6,37,4,overlap,6,6,6,33,6,6,0.9022816022237142,0.9504727721214294,0.9728011786937714,0.0,0.6727340221405029,2.1942458152770996,0.0024704698007553816,0,6,6,0,0.005757993704286739,206,6,000000086220.jpg,3,3,0.8793419996897379,0.9419327676296234,0.9702968299388885,0,0,212,3,3,0.22171243140473962,6
one2one,5,35,2,overlap,5,5,5,33,5,5,0.6728962004184723,0.6823569536209106,0.8283610939979553,0.0,2.2732677459716797,2.0782225131988525,0.010724663734436035,0,5,5,2,0.015886389813833654,52,5,000000086755.jpg,0,0,0.7129133939743042,0.666968584060669,0.8069459438323975,3,2,55,2,1,0.4488198260466258,3
one2one,13,91,0,overlap,13,13,13,91,13,13,0.8619547211206876,0.8801324963569641,0.9581022739410401,0.0,0.9808545708656311,1.4174833297729492,0.008031492121517658,0,13,13,1,0.020048421227127418,288,13,000000088040.jpg,1,1,0.8435052335262299,0.8751455247402191,0.9589683949947357,12,11,300,0,0,0.43768623114253086,12
one2one,16,83,6,overlap,16,16,16,77,16,16,0.7384088896214962,0.8325962126255035,0.9041405618190765,0.0,1.5604422092437744,1.4300581216812134,0.00309941079467535,0,16,16,4,0.021329243331921235,288,16,000000088462.jpg,1,1,0.757527564962705,0.7549006044864655,0.9073660433292389,2,2,300,13,9,0.46182359363107633,12
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7918529907862345,0.895263671875,0.9599006652832032,0.0,1.1634165048599243,3.959160089492798,0.006481411401182413,0,3,3,1,0.019987280647498818,106,3,000000089670.jpg,1,1,0.803465723991394,0.803465723991394,0.9415410757064819,2,1,108,0,0,0.09628379857167602,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9639126062393188,0.9639126062393188,0.9639126062393188,0.0,0.261200487613678,0.1412670761346817,0.0058340514078736305,0,1,1,0,0.003933734745563318,6,1,000000089761.jpg,1,1,0.9639122486114502,0.9639122486114502,0.9639122486114502,0,0,7,0,0,0.8310884833335876,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9473632276058197,0.9473632276058197,0.9800267875194549,0.0,0.38215190172195435,0.12675835192203522,0.0047849323600530624,0,2,2,0,0.005842189252790477,9,2,000000090284.jpg,2,2,0.9473630487918854,0.9473630487918854,0.9800267517566681,0,0,11,0,0,0.9400270581245422,2
one2one,13,75,1,overlap,12,12,12,74,12,12,0.7093572231630484,0.7460339367389679,0.9314764499664306,0.0,1.6916791200637817,2.0264906883239746,0.006841430906206369,0,12,12,4,0.019362528774010408,291,13,000000093437.jpg,2,2,0.7897836963335673,0.7478681802749634,0.9399065494537353,3,3,300,8,4,0.31604543348981273,9
one2one,9,63,0,overlap,9,9,9,63,9,9,0.8595850732591417,0.902975857257843,0.9664454936981202,0.0,0.9361287951469421,1.6856541633605957,0.009141908958554268,0,9,9,1,0.014728513937924341,184,9,000000095707.jpg,4,4,0.8438448533415794,0.8645764589309692,0.9677298069000244,4,4,192,1,0,0.2061662571504712,8
one2one,17,105,8,overlap,17,17,17,97,17,17,0.7237642328528797,0.8633090853691101,0.9196424961090088,0.0,1.416771650314331,1.1909312009811401,0.00525400135666132,0,17,17,3,0.01660271374495713,286,17,000000095862.jpg,2,2,0.7980475851467678,0.844312846660614,0.9211881220340729,6,6,300,9,6,0.4844928261757429,14
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7941387991110483,0.8055533170700073,0.9085816442966461,0.0,1.4664474725723267,1.883241891860962,0.006757021881639957,0,6,6,1,0.013112413729304226,295,6,000000097022.jpg,0,0,0.8204561948776246,0.8300663828849792,0.9090150833129883,4,4,300,2,1,0.42618998838588595,5
one2one,5,35,0,overlap,5,5,5,35,5,5,0.7858194708824158,0.8152063488960266,0.8568048357963562,0.0,1.5429457426071167,1.907819151878357,0.01174007635563612,0,5,5,1,0.009923438494248937,150,5,000000097679.jpg,2,2,0.7278422713279724,0.7142505049705505,0.8605144798755646,2,1,154,1,1,0.5406648237258196,4
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9169588287671407,0.9521586298942566,0.9586212515830994,0.0,0.6029407978057861,1.853829026222229,0.008262868039309978,0,3,3,1,0.014231430877949678,51,3,000000099024.jpg,2,2,0.9561976492404938,0.9561976492404938,0.9594288647174836,1,0,53,0,0,0.46184047125279903,2
one2one,13,90,4,overlap,13,13,13,86,13,13,0.7434570651787978,0.7747616171836853,0.9329772710800172,0.0,1.625821828842163,2.7208337783813477,0.014563418924808502,0,13,13,6,0.023751841507988758,293,13,000000099039.jpg,4,2,0.8317311150687081,0.8524452447891235,0.947415542602539,5,4,300,4,1,0.26155272259243895,7
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9670943915843964,0.9670943915843964,0.9723841607570648,0.0,0.24685803055763245,0.6315231323242188,0.0040557836182415485,0,2,2,0,0.01704066169248628,70,2,000000101068.jpg,1,1,0.9670946598052979,0.9670946598052979,0.9723845005035401,1,1,72,0,0,0.6931782811880112,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9566357135772705,0.9566357135772705,0.9615803241729737,0.0,0.32544949650764465,0.34073784947395325,0.0064751384779810905,0,2,2,0,0.021981711586704478,20,2,000000101420.jpg,2,2,0.9566358029842377,0.9566358029842377,0.961580342054367,0,0,22,0,0,0.7464995384216309,2
one2one,10,70,0,overlap,10,10,10,70,10,10,0.7776476323604584,0.7464911639690399,0.9376772046089172,0.0,1.5208916664123535,1.9220963716506958,0.007994566112756729,0,10,10,2,0.00976256338774464,204,10,000000102805.jpg,3,3,0.796774834394455,0.798384040594101,0.9465659022331238,3,2,212,4,3,0.44565973727731034,8
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7487956881523132,0.6509300470352173,0.8916906118392944,0.0,1.699973702430725,2.1539146900177,0.019519805908203125,0,3,3,0,0.014915259422692046,22,3,000000104119.jpg,2,2,0.7011006077130636,0.6435761451721191,0.8902198314666748,1,1,25,0,0,0.1830314521988233,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9578566551208496,0.9578566551208496,0.9578566551208496,0.0,0.30354008078575134,0.12635156512260437,0.006288468837738037,0,1,1,0,0.0018836466479115188,10,1,000000104198.jpg,1,1,0.9578564167022705,0.9578564167022705,0.9578564167022705,0,0,11,0,0,0.972671627998352,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8669061064720154,0.8669061064720154,0.9208765387535095,0.0,0.9597414135932922,0.7537675499916077,0.011375547386705875,0,2,2,0,0.005172247617470512,213,2,000000106281.jpg,2,2,0.8669061064720154,0.8669061064720154,0.9208765387535095,0,0,215,0,0,0.6774958670139313,2
one2one,18,126,6,overlap,18,18,18,120,18,18,0.7564355333646139,0.7994033098220825,0.8971968352794647,0.0,1.6880526542663574,1.5531151294708252,0.014952009543776512,0,18,18,0,0.0215831785021079,282,18,000000107226.jpg,7,7,0.7025289171271853,0.6657835841178894,0.8971970021724701,11,11,300,0,0,0.3165365695539448,18
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8321090141932169,0.8207494020462036,0.9021332025527954,0.0,1.233638048171997,2.026989698410034,0.02287973091006279,0,3,3,0,0.03439750357548047,82,3,000000111609.jpg,2,2,0.8321089545885721,0.8207494616508484,0.9021329283714294,1,1,85,0,0,0.20602466290195784,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.7602693885564804,0.8782916963100433,0.9450319051742554,0.0,1.1610039472579956,0.6910451650619507,0.006529956124722958,0,4,4,1,0.007459610709338449,160,4,000000111951.jpg,1,1,0.9034508466720581,0.9246450066566467,0.9479443192481994,3,2,163,0,0,0.7585738698641459,3
one2one,17,79,3,overlap,17,17,17,76,17,17,0.7151526125038371,0.7468701601028442,0.9227123379707336,0.0,1.852984070777893,1.514770746231079,0.00335144461132586,0,17,17,3,0.018507090685368106,286,17,000000115946.jpg,0,0,0.711884149483272,0.679205447435379,0.8991884112358094,2,2,300,15,12,0.3953817203707461,14
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9205782860517502,0.916513592004776,0.9405605554580688,0.0,0.594319760799408,0.4099305272102356,0.00861777737736702,0,4,4,0,0.017717037633599216,71,4,000000116068.jpg,4,4,0.9205782860517502,0.916513592004776,0.9405605554580688,0,0,75,0,0,0.8299364447593689,4
one2one,6,42,0,overlap,6,6,6,42,6,6,0.9054106175899506,0.9423688054084778,0.9625468850135803,0.0,0.6725831031799316,0.536961019039154,0.007913497276604176,0,6,6,0,0.022317014756481512,64,6,000000119452.jpg,4,4,0.9054105877876282,0.9423689842224121,0.9625468850135803,2,2,70,0,0,0.5855165918668112,6
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8903520901997884,0.8911370635032654,0.980777770280838,0.0,0.7799867987632751,0.708034098148346,0.005021226592361927,0,6,6,0,0.029281909859631784,104,6,000000119995.jpg,2,2,0.8535683552424113,0.8549298048019409,0.980777770280838,1,1,110,3,3,0.6811820218960444,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9378992915153503,0.9378992915153503,0.9378992915153503,0.0,0.4388146996498108,0.6080265045166016,0.00260793580673635,0,1,1,0,0.01184058422592306,63,1,000000120584.jpg,0,0,0.9378995895385742,0.9378995895385742,0.9378995895385742,1,1,64,0,0,0.9058079123497009,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7692700823148092,0.7564219832420349,0.8656284511089325,0.0,1.678325891494751,2.698199510574341,0.02317294105887413,0,6,6,1,0.015336126149868814,295,6,000000121497.jpg,5,5,0.6757996201515197,0.5901272296905518,0.8799929261207581,1,0,300,0,0,0.3407986493781209,5
one2one,16,111,4,overlap,16,16,16,107,16,16,0.769576383754611,0.818141758441925,0.9684737026691437,0.0,1.4535307884216309,1.1093487739562988,0.005010323598980904,0,16,16,2,0.011255697564993679,286,16,000000124798.jpg,1,1,0.8044790284974235,0.8211747109889984,0.9706944584846496,5,5,300,10,8,0.4734816063594605,14
one2one,15,98,11,overlap,15,15,15,87,15,15,0.7587123453617096,0.7939407825469971,0.9293824911117553,0.0,1.5214771032333374,2.3603222370147705,0.005087107419967651,0,15,15,4,0.01194803325357981,271,15,000000125778.jpg,2,2,0.793910871852528,0.7912152409553528,0.9531280398368835,4,4,282,9,5,0.31946089649996295,11
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7342196702957153,0.7342196702957153,0.7645085573196411,0.0,2.003981828689575,2.174046516418457,0.01119485218077898,0,2,2,0,0.10095772759005842,9,2,000000130465.jpg,0,0,0.7342192828655243,0.7342192828655243,0.7645077645778656,2,2,11,0,0,0.050469230860471725,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.956822395324707,0.956822395324707,0.9820815563201905,0.0,0.31635892391204834,0.1646832376718521,0.005393404979258776,0,2,2,0,0.008356037650215016,22,2,000000130586.jpg,2,2,0.956822395324707,0.956822395324707,0.9820815563201905,0,0,24,0,0,0.9159130156040192,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8911247253417969,0.8911247253417969,0.9486090183258057,0.0,0.7749714255332947,0.2772440016269684,0.01515114214271307,0,2,2,0,0.02342750193466517,11,2,000000131444.jpg,2,2,0.8911247253417969,0.8911247253417969,0.9486090183258057,0,0,13,0,0,0.9323607087135315,2
one2one,7,46,2,overlap,7,7,7,44,7,7,0.786495932510921,0.7663484215736389,0.9300456762313843,0.0,1.490018367767334,1.6476794481277466,0.0064662741497159,0,7,7,0,0.012993279152845101,205,7,000000132375.jpg,2,2,0.7864960602351597,0.766348659992218,0.9300458192825317,1,1,212,4,4,0.2467207555393023,7
one2one,10,62,0,overlap,10,10,10,62,10,10,0.8524157166481018,0.8967427313327789,0.9672897040843964,0.0,0.9665867686271667,1.7050706148147583,0.004093631636351347,0,10,10,1,0.011134465195437017,291,10,000000132587.jpg,2,2,0.845507906542884,0.9120169878005981,0.9698526382446289,4,4,300,4,3,0.37552119941554135,9
one2one,13,87,2,overlap,13,13,13,85,13,13,0.5841179535939143,0.5767205357551575,0.7001088380813599,0.0,3.0785374641418457,2.9591078758239746,0.011027373373508453,0,13,13,5,0.025156189834265267,292,13,000000133233.jpg,0,0,0.5848977565765381,0.575029045343399,0.6795189797878265,4,3,300,9,5,0.02638898487202823,8
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9041071236133575,0.9041071236133575,0.9398790895938873,0.0,0.7089459300041199,0.6633466482162476,0.014762082137167454,0,2,2,0,0.05962720907492829,7,2,000000133418.jpg,2,2,0.830551952123642,0.830551952123642,0.9251680552959443,0,0,9,0,0,0.8352895081043243,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.95145583152771,0.95145583152771,0.95145583152771,0.0,0.3468358516693115,0.10650849342346191,0.010826228186488152,0,1,1,0,0.0014524729922413826,2,1,000000133631.jpg,1,1,0.95145583152771,0.95145583152771,0.95145583152771,0,0,3,0,0,0.9560108184814453,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9280941784381866,0.9280941784381866,0.951034551858902,0.0,0.5367956161499023,1.159611463546753,0.01889520138502121,0,2,2,0,0.004623714125687804,34,2,000000137106.jpg,2,2,0.7817085683345795,0.7817085683345795,0.8758766829967499,0,0,36,0,0,0.6364157795906067,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9009239673614502,0.9085991382598877,0.9509912967681885,0.0,0.7228402495384216,1.0843603610992432,0.012758027762174606,0,3,3,0,0.007584220348333742,217,3,000000137294.jpg,2,2,0.9009241064389547,0.9085996150970459,0.9509914875030517,1,1,220,0,0,0.42523560548822087,3
one2one,9,63,3,overlap,9,9,9,60,9,9,0.813921676741706,0.8689702153205872,0.914277982711792,0.0,1.261645793914795,1.95717453956604,0.011359981261193752,0,9,9,1,0.00806038653536234,120,9,000000137576.jpg,3,3,0.7374947816133499,0.7704044580459595,0.9130305528640748,6,5,128,0,0,0.38325274985982105,8
one2one,8,56,1,overlap,8,8,8,55,8,8,0.7678059488534927,0.7630428075790405,0.9345176339149475,0.0,1.6118699312210083,2.274681329727173,0.012377122417092323,0,8,8,1,0.014001754992609724,293,8,000000140203.jpg,3,3,0.7436271139553615,0.7608805298805237,0.9382931351661682,2,1,300,3,3,0.2731145036273769,7
one2one,5,35,0,overlap,5,5,5,35,5,5,0.9417261481285095,0.9488335847854614,0.9652532577514649,0.0,0.4323265552520752,1.335598349571228,0.005581014323979616,0,5,5,0,0.01815567079036343,206,5,000000141821.jpg,3,3,0.905032503604889,0.9488335847854614,0.965253210067749,2,2,211,0,0,0.47778918892145156,5
one2one,4,28,1,overlap,4,4,4,27,4,4,0.8561377972364426,0.8753805756568909,0.8999541997909546,0.0,1.0648220777511597,1.9299947023391724,0.01173375640064478,0,4,4,0,0.03287397005049953,76,4,000000142790.jpg,3,3,0.693171039223671,0.6964517533779144,0.8768899738788605,1,1,80,0,0,0.2648446271196008,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8574505150318146,0.8574505150318146,0.903207927942276,0.0,1.047437310218811,1.345638394355774,0.008707128465175629,0,2,2,0,0.0363247698842315,40,2,000000144114.jpg,1,1,0.8047975599765778,0.8047975599765778,0.8926773369312286,0,0,42,1,1,0.6709307134151459,2
one2one,7,49,6,overlap,7,7,7,43,7,7,0.7497614196368626,0.7461466193199158,0.8706404685974122,0.0,1.7921226024627686,1.7833749055862427,0.005573202855885029,0,7,7,0,0.010772395352578687,293,7,000000144706.jpg,0,0,0.7021984287670681,0.6868700981140137,0.8706409811973572,3,3,300,4,4,0.28913972310588826,7
one2one,11,76,0,overlap,11,11,11,76,11,11,0.7937979047948663,0.7861848473548889,0.9684601426124573,0.0,1.358662724494934,2.1488564014434814,0.008271612226963043,0,11,11,4,0.010602023363310804,184,11,000000146358.jpg,4,4,0.7876713020460946,0.8546431064605713,0.9690959811210632,5,3,191,2,0,0.5322208340013665,7
one2one,13,85,0,overlap,13,13,13,85,13,13,0.8597085475921631,0.8722702860832214,0.9680312395095825,0.0,0.9580602645874023,1.2159373760223389,0.006133046001195908,0,13,13,1,0.01796324798488058,288,13,000000146457.jpg,3,3,0.8339000890652338,0.8709218502044678,0.9691859364509583,7,7,300,3,2,0.5044283135794103,12
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9686600863933563,0.9686600863933563,0.9692096173763275,0.0,0.2352915108203888,0.8859735727310181,0.005287171341478825,0,2,2,0,0.010649218979334935,129,2,000000147205.jpg,1,1,0.9686601758003235,0.9686601758003235,0.969209635257721,1,1,131,0,0,0.4238128662109375,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.736962616443634,0.736962616443634,0.8912586331367492,0.0,1.6270736455917358,0.44869524240493774,0.007145148701965809,0,2,2,0,0.01348735540982728,19,2,000000148739.jpg,0,0,0.7369629144668579,0.7369629144668579,0.891258692741394,1,1,21,1,1,0.7102140486240387,2
one2one,6,42,0,overlap,6,6,6,42,6,6,0.9615110754966736,0.9635600447654724,0.9812033772468567,0.0,0.28678008913993835,0.10686036944389343,0.004317963495850563,0,6,6,0,0.004975132765442443,24,6,000000148957.jpg,6,6,0.9615111351013184,0.9635602533817291,0.9812033772468567,0,0,30,0,0,0.9285375773906708,6
one2one,9,63,0,overlap,9,9,9,63,9,9,0.8671370082431369,0.8873927593231201,0.9611724257469177,0.0,0.9171432852745056,2.5769288539886475,0.0036873845383524895,0,9,9,2,0.013739405193220368,262,9,000000149222.jpg,3,3,0.8507437450545174,0.8873916268348694,0.9678324460983276,2,2,269,4,2,0.3902584680223039,7
one2one,14,98,8,overlap,14,14,14,90,14,14,0.8594571735177722,0.8882412016391754,0.9334415674209595,0.0,1.0108059644699097,1.5474939346313477,0.006680788937956095,0,14,14,0,0.021833811231263607,286,14,000000150224.jpg,2,2,0.8051906526088715,0.8440189957618713,0.920758068561554,11,11,300,1,1,0.27399585901626516,14
one2one,1,7,0,overlap,1,1,1,7,1,1,0.6663774251937866,0.6663774251937866,0.6663774251937866,0.0,1.7110220193862915,0.9794911742210388,0.028730221092700958,0,1,1,0,0.2230206437719365,3,1,000000150930.jpg,1,1,0.6663772463798523,0.6663772463798523,0.6663772463798523,0,0,4,0,0,0.33344194293022156,1
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9415721893310547,0.9415721893310547,0.9415721893310547,0.0,0.4131075441837311,0.6002497673034668,0.0034147286787629128,0,1,1,0,0.014056529073665539,15,1,000000151516.jpg,1,1,0.9415721893310547,0.9415721893310547,0.9415721893310547,0,0,16,0,0,0.3736211359500885,1
one2one,25,170,4,overlap,25,25,25,166,25,25,0.7569850778579712,0.7910168170928955,0.9052069425582886,0.0,1.5685158967971802,1.6328074932098389,0.009073911234736443,0,25,25,5,0.015362486891847636,280,25,000000153011.jpg,4,4,0.7725554019212723,0.7934805154800415,0.9073901832103729,15,11,300,6,5,0.4546861776849255,20
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7556080420811971,0.7719968259334564,0.8512215614318848,0.0,1.7836228609085083,2.312697649002075,0.013610577210783958,0,6,6,0,0.019159260144945057,294,6,000000153510.jpg,2,2,0.6664848923683167,0.6436058282852173,0.7962336242198944,4,4,300,0,0,0.08961224897454183,6
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9046748131513596,0.9680410921573639,0.9759498000144958,0.0,0.6056649088859558,0.5676336884498596,0.0055383178405463696,0,4,4,0,0.00876182717453506,143,4,000000153632.jpg,2,2,0.9046749919652939,0.9680412113666534,0.9759498000144958,2,2,147,0,0,0.6411596983671188,4
one2one,2,13,0,overlap,2,2,2,13,2,2,0.6256011575460434,0.6256011575460434,0.8450779646635056,0.0,1.9056216478347778,1.12424635887146,0.007245332468301058,0,2,2,0,0.01954731958976481,40,2,000000153782.jpg,0,0,0.7272212505340576,0.7272212505340576,0.8654019832611084,1,1,42,1,1,0.4484717268496752,2
one2one,9,58,0,overlap,9,9,9,58,9,9,0.8322298924128214,0.877734899520874,0.9694336175918579,0.0,1.1264972686767578,1.0403887033462524,0.003666399512439966,0,9,9,0,0.01328066583370568,193,9,000000155341.jpg,3,3,0.8322296473715041,0.877734899520874,0.9694334268569946,0,0,202,6,6,0.4300588501306872,9
one2one,16,112,0,overlap,16,16,16,112,16,16,0.7528663650155067,0.7493554949760437,0.908315122127533,0.0,1.7046473026275635,1.5720715522766113,0.009774750098586082,0,16,16,2,0.015415025274985684,286,16,000000156071.jpg,1,1,0.7433948729719434,0.7310355007648468,0.909469085931778,12,11,300,3,2,0.36980118841997217,14
one2one,28,161,13,overlap,27,27,27,145,27,27,0.5324181254815172,0.5078663229942322,0.8850566864013673,0.0,2.2725768089294434,2.8695547580718994,0.006266542710363865,0,27,27,17,0.024827735650008318,289,28,000000156278.jpg,0,0,0.7682407552545721,0.7998026013374329,0.8939132690429688,8,8,300,20,3,0.2740955189378424,11
one2one,8,56,0,overlap,8,8,8,56,8,8,0.8466930463910103,0.9094778895378113,0.9514306306838989,0.0,1.004532814025879,0.7194831371307373,0.007259131409227848,0,8,8,0,0.01903145851078208,99,8,000000156292.jpg,2,2,0.8466931283473969,0.9094783067703247,0.9514308393001556,6,6,107,0,0,0.4853920051828027,8
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8557810187339783,0.8557810187339783,0.8557810187339783,0.0,0.9348440170288086,1.2129453420639038,0.022145481780171394,0,1,1,0,0.007781328651103245,191,1,000000157124.jpg,1,1,0.855781078338623,0.855781078338623,0.855781078338623,0,0,192,0,0,0.6612979173660278,1
one2one,9,61,0,overlap,9,9,9,61,9,9,0.804210815164778,0.850809633731842,0.9360844254493713,0.0,1.2833365201950073,1.3029897212982178,0.007350299507379532,0,9,9,2,0.017461716432340575,112,9,000000157365.jpg,2,2,0.8373175604002816,0.8508098721504211,0.9446661114692688,4,4,119,3,1,0.7472018727234432,7
one2one,3,21,0,overlap,3,3,3,21,3,3,0.946198046207428,0.9458014369010925,0.9587201952934266,0.0,0.40317967534065247,0.5190168619155884,0.005723203532397747,0,3,3,0,0.03417104815699808,23,3,000000157807.jpg,2,2,0.9461981058120728,0.9458014369010925,0.9587201952934266,1,1,26,0,0,0.6538214882214864,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9693480134010315,0.9693480134010315,0.9693480134010315,0.0,0.223148375749588,0.3768377900123596,0.0059837163425982,0,1,1,0,0.01114714039299129,44,1,000000160666.jpg,1,1,0.9693480134010315,0.9693480134010315,0.9693480134010315,0,0,45,0,0,0.9473606944084167,1
