assigner_branch,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2many,0.7933526495973507,0.8389351963996887,0.9700294256210327,0.8982035928143712,1.0478349924087524,0.8361396193504333,0.008800764568150043,150,000000001000.jpg,167,17
one2many,0.8831700265407563,0.9121177494525909,0.9699676632881165,0.9,0.5535164475440979,1.1769942045211792,0.004085359163582325,18,000000002261.jpg,20,2
one2many,0.8892887667531059,0.9408058524131775,0.9744591236114503,0.8928571428571429,0.6265503764152527,1.163905382156372,0.011233883909881115,75,000000002431.jpg,84,9
one2many,0.7013672231873379,0.7711541652679443,0.8831536412239075,0.8481012658227848,1.5960602760314941,1.2167630195617676,0.00778577197343111,67,000000007281.jpg,79,12
one2many,0.9384021103382111,0.9381532967090607,0.984946209192276,0.9,0.4153427183628082,0.2686089277267456,0.0048242066986858845,18,000000008532.jpg,20,2
one2many,0.7597074109315872,0.7460093796253204,0.9484687685966492,0.9,1.3463903665542603,0.8884265422821045,0.008034611120820045,90,000000009378.jpg,100,10
one2many,0.9556472301483154,0.9561761319637299,0.9582986414432526,0.9,0.33244019746780396,0.24371983110904694,0.0021304229740053415,9,000000011122.jpg,10,1
one2many,0.7567850366855661,0.7762970626354218,0.9241883158683777,0.8958333333333334,1.5737359523773193,1.2158935070037842,0.0117169339209795,86,000000011511.jpg,96,10
one2many,0.7146047774165143,0.792687177658081,0.9331031680107117,0.8951310861423221,1.2556401491165161,1.4019931554794312,0.009625168517231941,239,000000012670.jpg,267,28
one2many,0.7711960491253419,0.8522673547267914,0.925363826751709,0.898876404494382,1.1156343221664429,2.0028395652770996,0.007391924969851971,160,000000013923.jpg,178,18
one2many,0.9166487475236257,0.9003483057022095,0.9763930261135101,0.9,0.5436999201774597,0.9850542545318604,0.004314141348004341,27,000000015597.jpg,30,3
one2many,0.7979030227661132,0.8402268588542938,0.9177160322666168,0.9,1.1787190437316895,1.9595322608947754,0.003902726573869586,45,000000016010.jpg,50,5
one2many,0.7266179054486946,0.7804649472236633,0.9202030301094055,0.8852459016393442,1.5725418329238892,2.4908196926116943,0.006525893695652485,54,000000017182.jpg,61,7
one2many,0.8606325576702754,0.9362033009529114,0.9525053918361663,0.9,0.7541045546531677,1.6488150358200073,0.007225831970572472,27,000000017905.jpg,30,3
one2many,0.8696848205157689,0.8746937811374664,0.9429349184036255,0.9,0.9344403743743896,0.9443916082382202,0.011080523021519184,63,000000018150.jpg,70,7
one2many,0.7441764051401163,0.766929566860199,0.9119788646697998,0.8987341772151899,1.6591169834136963,1.0000821352005005,0.015110132284462452,71,000000018837.jpg,79,8
