assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2many,0.9360150754451751,0.9371385872364044,0.9450043678283692,0.9,0.4787534177303314,0.33057698607444763,0.003753331024199724,9,10,1,0,0.008788832393474878,65,1,000000049259.jpg,0,0,0.9164714217185974,0.9164714217185974,0.9164714217185974,1,1,66,0,0,0.8829116225242615,1
one2many,0.885428535938263,0.8789646327495575,0.9647752821445466,0.9,0.7871239185333252,0.3256886303424835,0.020693518221378326,18,20,2,0,0.05555804740288295,4,2,000000049269.jpg,2,2,0.8934650719165802,0.8934650719165802,0.9509131968021393,0,0,6,0,0,0.8824375569820404,2
one2many,0.9300882597764333,0.9521337449550629,0.9766699552536011,0.9,0.5268993377685547,1.7197141647338867,0.008738819509744644,27,30,3,0,0.010185732858650999,73,3,000000050326.jpg,2,2,0.9369299411773682,0.9555960893630981,0.9760395765304566,1,1,76,0,0,0.32751944855165976,3
one2many,0.788166007399559,0.8461126387119293,0.9535735428333283,0.9,1.2924389839172363,1.7697101831436157,0.020611856132745743,36,40,4,0,0.008869869463090195,218,4,000000050331.jpg,3,3,0.7496668547391891,0.7536373138427734,0.9018366754055024,1,1,222,0,0,0.265977555885911,4
one2many,0.5590483116536913,0.5302858948707581,0.9481598138809204,0.7746478873239436,1.7792142629623413,2.4120986461639404,0.003973677754402161,55,71,16,7,0.052131911003610115,291,16,000000052412.jpg,1,1,0.7091480824682448,0.7351697087287903,0.8499313473701477,0,0,300,15,8,0.14271508736742866,9
one2many,0.7685158650080363,0.7596335709095001,0.9402634918689727,0.9,1.6149612665176392,1.7270450592041016,0.02645724266767502,27,30,3,0,0.007571217798753283,104,3,000000053529.jpg,2,2,0.7496522466341654,0.7541297674179077,0.9229007005691529,1,1,107,0,0,0.4738594964146614,3
one2many,0.6660093586695822,0.7254750728607178,0.839950555562973,0.8947368421052632,1.6807688474655151,1.3121614456176758,0.020320452749729156,34,38,4,1,0.020829934687797157,105,4,000000053994.jpg,1,1,0.7300860484441122,0.7646486163139343,0.811955201625824,1,1,108,2,1,0.37734657277663547,3
one2many,0.9569818198680877,0.9548273682594299,0.9720480740070343,0.9,0.31742286682128906,0.2056717723608017,0.004959898069500923,18,20,2,0,0.004126065683801874,26,2,000000054931.jpg,2,2,0.9643455147743225,0.9643455147743225,0.9724193692207337,0,0,28,0,0,0.8668151199817657,2
one2many,0.9791719675064087,0.9789072275161743,0.9858485519886017,0.9,0.14924877882003784,0.541920006275177,0.0052440231665968895,9,10,1,0,0.002241302572656423,4,1,000000056545.jpg,1,1,0.9886206984519958,0.9886206984519958,0.9886206984519958,0,0,5,0,0,0.5323845148086548,1
one2many,0.6296743208562935,0.6812722682952881,0.8438308238983154,0.8021978021978022,1.8685381412506104,1.130401849746704,0.0026773354038596153,73,91,18,3,0.028029824134798466,176,18,000000057760.jpg,0,0,0.76091548204422,0.771613359451294,0.8708044648170471,0,0,191,18,15,0.39814455757538475,15
one2many,0.716954417893144,0.7673255801200867,0.9459940791130066,0.8961748633879781,1.2659863233566284,1.2939825057983398,0.009860379621386528,164,183,19,3,0.03932201956287289,284,19,000000059044.jpg,5,5,0.7619420699775219,0.7811154425144196,0.9386301934719086,9,9,300,5,2,0.4192898629116826,16
one2many,0.43062235945362154,0.378844290971756,0.970286512374878,0.7796610169491526,1.9723881483078003,1.4227678775787354,0.004775517620146275,46,59,13,6,0.007632367811311269,32,13,000000060363.jpg,1,1,0.6529129828725543,0.6162198185920715,0.7958019375801088,1,0,39,11,6,0.15346830351544277,7
one2many,0.8577549311950916,0.8731235265731812,0.9425695538520813,0.8931297709923665,0.9519167542457581,0.6935128569602966,0.004507090896368027,117,131,14,0,0.025422084048777896,286,14,000000060886.jpg,0,0,0.8481558603899819,0.861944168806076,0.9354889869689942,9,9,300,5,5,0.6191331009779658,14
one2many,0.7120978000770215,0.7807286977767944,0.9504073739051819,0.8843537414965986,1.2605739831924438,0.8920316100120544,0.009440918453037739,130,147,17,4,0.02280469517992608,287,17,000000060932.jpg,3,3,0.7796887251046988,0.741466760635376,0.9480365991592408,9,9,300,5,1,0.4986224288049226,13
one2many,0.6759288785132495,0.7321819067001343,0.9074970602989196,0.8831168831168831,1.5890802145004272,1.9248456954956055,0.02006256952881813,68,77,9,3,0.008960748757362417,294,9,000000061108.jpg,5,4,0.7249672412872314,0.7314250767230988,0.9210064113140106,0,0,300,4,2,0.19508844272543988,6
one2many,0.8703121832438878,0.9405191838741302,0.9612726390361785,0.9,0.7970550060272217,0.8324183821678162,0.01175999827682972,63,70,7,0,0.02229103445740175,131,7,000000061171.jpg,6,6,0.8373923642294747,0.9404786825180054,0.9560486674308777,1,1,138,0,0,0.4770964788539069,7
one2many,0.7288142568592367,0.772462785243988,0.9514007031917572,0.896551724137931,1.1692967414855957,0.8219627737998962,0.006814609281718731,52,58,6,1,0.008161185958286507,294,7,000000063047.jpg,1,1,0.7738050421079,0.7792597711086273,0.9525976181030273,5,4,300,1,1,0.5698721384978853,6
one2many,0.8161439539808215,0.8880975246429443,0.9599746346473694,0.896969696969697,0.9224323630332947,1.286121129989624,0.012571828439831734,148,165,17,0,0.009913382858824472,283,17,000000064084.jpg,11,11,0.7770648949286517,0.7948406934738159,0.955532968044281,6,6,300,0,0,0.3097972437972203,17
one2many,0.9464693963527679,0.9451377391815186,0.9518234372138977,0.9,0.402707576751709,0.2591612935066223,0.005956221371889114,9,10,1,0,0.005044287965191822,38,1,000000064495.jpg,1,1,0.9419522881507874,0.9419522881507874,0.9419522881507874,0,0,39,0,0,0.8976964354515076,1
one2many,0.7017309253414472,0.7312375605106354,0.8950797200202942,0.9,1.8063039779663086,2.3314366340637207,0.025714533403515816,54,60,6,2,0.00951807182736513,287,6,000000064868.jpg,3,3,0.7703573256731033,0.7982086539268494,0.8904074609279633,1,0,291,2,1,0.5254961769096553,4
one2many,0.6245476053011688,0.698400616645813,0.9469702839851379,0.8454545454545455,1.3916358947753906,1.2156184911727905,0.0035488493740558624,93,110,17,6,0.016339515409976964,289,17,000000065798.jpg,0,0,0.7765896753831343,0.8352317214012146,0.9071555733680725,3,3,300,14,8,0.2979343444193629,11
one2many,0.9269471555948258,0.9332737326622009,0.9636501848697663,0.9,0.5223867297172546,0.7361137866973877,0.005226511042565107,36,40,4,0,0.028231074680973377,35,4,000000066635.jpg,2,2,0.9241422563791275,0.9362093806266785,0.9567588269710541,1,1,39,1,1,0.688981513492763,4
one2many,0.8571493513204834,0.9159562587738037,0.9718297779560089,0.9,0.6104789972305298,0.8125080466270447,0.007189927622675896,99,110,11,0,0.016425619831962904,289,11,000000066771.jpg,4,4,0.9004785039208152,0.9306087493896484,0.9756643176078796,6,6,300,1,1,0.5076184076341715,11
one2many,0.918169093132019,0.9289217591285706,0.9423305034637451,0.9,0.5750001668930054,0.8222364187240601,0.020556289702653885,9,10,1,0,0.009599248806480318,150,1,000000066886.jpg,1,1,0.935630738735199,0.935630738735199,0.935630738735199,0,0,151,0,0,0.9160230159759521,1
one2many,0.950774629910787,0.9485422372817993,0.9838643968105316,0.8888888888888888,0.3472660481929779,0.32250189781188965,0.0013225802686065435,32,36,4,0,0.009796381548542964,77,4,000000067406.jpg,0,0,0.9582334458827972,0.9491080641746521,0.9763443768024445,2,2,81,2,2,0.8305857330560684,4
