assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,9,58,0,overlap,9,9,9,58,9,9,0.7789382603433397,0.7954373955726624,0.9106745839118957,0.0,1.5231685638427734,2.6690101623535156,0.01407902967184782,0,000000061108.jpg,9,9
one2one,7,49,2,overlap,7,7,7,47,7,7,0.8861215199742999,0.9434025883674622,0.9660792350769043,0.0,0.7656964659690857,0.8964855074882507,0.011385411024093628,0,000000061171.jpg,7,7
one2one,7,49,6,overlap,7,7,7,43,7,7,0.7254415026732853,0.7150979042053223,0.9456789374351502,0.0,1.7282400131225586,1.7930556535720825,0.008180503733456135,0,000000063047.jpg,7,7
one2one,17,119,8,overlap,17,17,17,109,17,17,0.8467340434298796,0.8939192295074463,0.956067156791687,0.0,1.026015043258667,1.5714192390441895,0.014167388901114464,0,000000064084.jpg,17,17
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9465150237083435,0.9465150237083435,0.9465150237083435,0.0,0.38143613934516907,0.26590603590011597,0.005648559425026178,0,000000064495.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7325153251489004,0.7040033042430878,0.8672175109386444,0.0,1.9115554094314575,2.5993764400482178,0.027658196166157722,0,000000064868.jpg,6,6
one2one,17,91,0,overlap,17,17,17,91,17,17,0.6589808183557847,0.7275448441505432,0.9124686598777771,0.0,1.9419302940368652,1.9234248399734497,0.00354077760130167,0,000000065798.jpg,17,17
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9223724007606506,0.9359402060508728,0.9577304303646088,0.0,0.571394681930542,0.7069348692893982,0.005238486919552088,0,000000066635.jpg,4,4
one2one,11,77,0,overlap,11,11,11,77,11,11,0.8997345458377491,0.9346315860748291,0.9764987826347351,0.0,0.7040286064147949,1.0477190017700195,0.007037603296339512,0,000000066771.jpg,11,11
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9458977580070496,0.9458977580070496,0.9458977580070496,0.0,0.38398653268814087,0.7117500305175781,0.013700893148779869,0,000000066886.jpg,1,1
one2one,4,27,0,overlap,4,4,4,27,4,4,0.9468826502561569,0.9481804370880127,0.9741108179092407,0.0,0.3929523229598999,0.22445803880691528,0.0012497545685619116,0,000000067406.jpg,4,4
one2one,37,208,14,overlap,36,36,36,191,36,36,0.644511169857449,0.7172628343105316,0.9296245574951172,0.0,1.8160756826400757,2.266263246536255,0.005141718313097954,0,000000067616.jpg,36,36
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9215016067028046,0.955231100320816,0.9649787247180939,0.0,0.5543948411941528,0.7918751835823059,0.004299589898437262,0,000000068078.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.969177782535553,0.969177782535553,0.9754517197608947,0.0,0.23083503544330597,0.21407420933246613,0.005298674572259188,0,000000068765.jpg,2,2
one2one,4,28,2,overlap,4,4,4,26,4,4,0.8650617450475693,0.8812226057052612,0.9697696805000305,0.0,0.9326180815696716,1.150410771369934,0.015618320554494858,0,000000069106.jpg,4,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8821757137775421,0.8821757137775421,0.9238055765628814,0.0,0.8679196834564209,0.9999350309371948,0.015457148663699627,0,000000071756.jpg,2,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.7421615570783615,0.7523704171180725,0.8068363845348359,0.0,1.9204401969909668,0.8732244968414307,0.03332362696528435,0,000000073533.jpg,4,4
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8669847846031189,0.8669847846031189,0.8669847846031189,0.0,0.8649641871452332,3.053662061691284,0.02772682160139084,0,000000075456.jpg,1,1
one2one,20,130,4,overlap,20,20,20,126,20,20,0.7739256247878075,0.7910614907741547,0.9366291999816895,0.0,1.4982695579528809,1.3207653760910034,0.006672177463769913,0,000000075612.jpg,20,20
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8045839071273804,0.8045839071273804,0.8587726354598999,0.0,1.4334101676940918,1.5713497400283813,0.03810753673315048,0,000000079014.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.98736771941185,0.98736771941185,0.9887813746929168,0.0,0.09476333111524582,0.049575213342905045,0.002136506140232086,0,000000079031.jpg,2,2
one2one,6,39,0,overlap,6,6,6,39,6,6,0.7781509955724081,0.8013033270835876,0.8483538925647736,0.0,1.6026631593704224,1.0067613124847412,0.00309788528829813,0,000000079588.jpg,6,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9171618223190308,0.9171618223190308,0.9171618223190308,0.0,0.5730848908424377,2.206178665161133,0.017801644280552864,0,000000080057.jpg,1,1
one2one,20,138,4,overlap,20,20,20,134,20,20,0.7834761545062066,0.8518722653388977,0.9445945203304291,0.0,1.4027022123336792,1.4931435585021973,0.00842969585210085,0,000000080340.jpg,20,20
one2one,5,35,0,overlap,5,5,5,35,5,5,0.8811155080795288,0.9358597993850708,0.9760164499282837,0.0,0.7412166595458984,0.9277079105377197,0.012837346643209457,0,000000081738.jpg,5,5
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9462705055872599,0.9420299530029297,0.9522590637207031,0.0,0.40323910117149353,1.4341095685958862,0.007504112087190151,0,000000082180.jpg,3,3
