fn,fp,fp_background,fp_classification,fp_classification_localization,fp_duplicate,fp_localization,gt,image,matched_iou_sum,tp
8,4,0,0,0,4,0,16,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000088462.jpg,6.507921874523163,8
20,4,3,0,0,0,1,35,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000309391.jpg,11.662921130657196,15
2,1,0,0,0,0,1,9,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000197388.jpg,5.930195868015289,7
7,3,0,2,0,0,1,9,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000332901.jpg,1.7966047525405884,2
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000263403.jpg,1.9170477390289307,2
6,7,6,0,0,0,1,6,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000034257.jpg,0,0
0,1,0,0,0,1,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000574520.jpg,1.7695756554603577,2
9,4,1,0,0,1,2,18,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000057760.jpg,7.227537453174591,9
2,1,0,0,0,0,1,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000465675.jpg,0.705994725227356,1
16,1,1,0,0,0,0,22,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000036936.jpg,4.243713855743408,6
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000519208.jpg,1.9461813569068909,2
10,2,0,0,0,2,0,16,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000211674.jpg,5.094009339809418,6
2,1,0,1,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000309678.jpg,0.9500426650047302,1
11,12,1,11,0,0,0,11,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000267933.jpg,0,0
0,1,0,1,0,0,0,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000284106.jpg,3.555939495563507,4
11,2,0,0,0,1,1,15,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000039477.jpg,3.112424612045288,4
5,6,0,2,0,0,4,12,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000529966.jpg,6.296345770359039,7
2,1,0,0,1,0,0,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000295138.jpg,1.9101609587669373,2
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000157124.jpg,0.8483248353004456,1
17,1,0,0,0,0,1,24,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000441247.jpg,6.0399391651153564,7
5,1,0,0,0,0,1,8,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000227898.jpg,2.6536818146705627,3
1,1,0,0,0,1,0,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000111951.jpg,2.741548001766205,3
0,1,0,0,0,0,1,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000106281.jpg,1.7328230738639832,2
1,2,0,2,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000082180.jpg,1.890527367591858,2
1,2,0,0,1,0,1,8,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000548506.jpg,6.261121451854706,7
9,10,4,1,2,1,2,13,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000209142.jpg,3.122295916080475,4
1,0,0,0,0,0,0,5,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000520871.jpg,3.6042376160621643,4
4,2,0,0,1,1,0,15,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000507797.jpg,9.460798025131226,11
24,5,2,1,2,0,0,28,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000156278.jpg,3.344720721244812,4
12,1,0,0,0,0,1,15,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000288762.jpg,2.4889501333236694,3
7,1,0,0,0,0,1,10,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000132587.jpg,2.8616809248924255,3
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000424776.jpg,0.9716982841491699,1
15,3,3,0,0,0,0,16,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000052412.jpg,0.9387920498847961,1
3,0,0,0,0,0,0,5,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000431568.jpg,1.5458141565322876,2
8,1,0,1,0,0,0,10,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000532481.jpg,1.7591429352760315,2
0,1,1,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000567011.jpg,1.550137460231781,2
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000548555.jpg,1.506744384765625,2
5,0,0,0,0,0,0,9,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000527695.jpg,3.1356365084648132,4
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000033005.jpg,1.710908055305481,2
1,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000034071.jpg,0.9120845198631287,1
13,6,2,0,2,0,2,19,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000378673.jpg,4.611556649208069,6
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000008532.jpg,1.87665593624115,2
6,0,0,0,0,0,0,10,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000102805.jpg,3.542135536670685,4
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000148739.jpg,1.4516665935516357,2
6,4,1,0,0,0,3,6,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000153510.jpg,0,0
1,1,1,0,0,0,0,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000283520.jpg,2.325626254081726,3
1,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000535858.jpg,0.8891695737838745,1
1,0,0,0,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000053529.jpg,1.326930820941925,2
1,1,0,0,1,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000253386.jpg,1.844340741634369,2
3,0,0,0,0,0,0,5,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000319696.jpg,1.9319714903831482,2
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000318908.jpg,0.8559485673904419,1
2,2,1,0,1,0,0,7,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000279730.jpg,4.473581612110138,5
2,6,6,0,0,0,0,14,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000060886.jpg,10.25002408027649,12
0,1,0,0,0,1,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000191288.jpg,1.7532040476799011,2
1,2,1,0,0,1,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000144114.jpg,0.7749313116073608,1
3,2,1,0,0,0,1,10,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000009378.jpg,5.623483717441559,7
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000137106.jpg,1.5879196524620056,2
7,1,0,1,0,0,0,16,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000124798.jpg,7.839526951313019,9
4,1,0,0,0,0,1,14,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000453708.jpg,8.639590501785278,10
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000349302.jpg,1.8697875142097473,2
4,2,2,0,0,0,0,9,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000329456.jpg,4.375458002090454,5
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000335800.jpg,0.9464634656906128,1
3,1,1,0,0,0,0,9,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000294695.jpg,5.162388503551483,6
16,6,0,0,1,4,1,34,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000458325.jpg,15.284634590148926,18
1,0,0,0,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000137294.jpg,1.8666160702705383,2
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000359135.jpg,1.6172009706497192,2
0,1,0,1,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000157807.jpg,2.852992832660675,3
2,1,0,1,0,0,0,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000475064.jpg,1.8088220953941345,2
8,3,1,0,0,2,0,19,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000288584.jpg,9.650350630283356,11
7,5,2,0,0,1,2,14,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000150224.jpg,5.683310687541962,7
9,0,0,0,0,0,0,13,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000284725.jpg,3.5662580728530884,4
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000133418.jpg,1.8516070246696472,2
11,0,0,0,0,0,0,20,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000080340.jpg,7.731724381446838,9
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000020059.jpg,1.8190159797668457,2
11,5,0,0,2,1,2,19,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000059044.jpg,7.158574104309082,8
2,1,0,0,0,0,1,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000358427.jpg,0.9586272239685059,1
1,1,1,0,0,0,0,7,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000373705.jpg,5.539174258708954,6
1,3,1,2,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000075456.jpg,0,0
5,1,1,0,0,0,0,6,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000303908.jpg,0.9646022319793701,1
2,2,0,2,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000305343.jpg,0,0
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000322829.jpg,0.9523389935493469,1
1,1,0,0,0,0,1,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000464358.jpg,1.8027359247207642,2
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000151516.jpg,0.9358705282211304,1
9,2,0,0,1,0,1,11,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000473869.jpg,1.8486663699150085,2
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000259625.jpg,0.7510718703269958,1
0,0,0,0,0,0,0,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000481582.jpg,3.197412848472595,4
4,1,0,0,0,0,1,8,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000504415.jpg,3.56102591753006,4
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000229221.jpg,1.8219172954559326,2
1,0,0,0,0,0,0,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000248400.jpg,2.783987522125244,3
6,3,1,0,0,1,1,17,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000249129.jpg,8.237107038497925,11
5,1,0,0,0,0,1,8,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000161799.jpg,2.226304054260254,3
8,8,0,4,0,4,0,27,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000166391.jpg,15.379976272583008,19
3,0,0,0,0,0,0,5,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000210855.jpg,1.7839457988739014,2
1,0,0,0,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000490171.jpg,1.5667770504951477,2
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000232684.jpg,1.6583431363105774,2
10,0,0,0,0,0,0,16,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000506707.jpg,5.3186187744140625,6
1,2,0,0,0,1,1,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000515266.jpg,2.3872957825660706,3
2,3,0,0,0,3,0,13,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000523957.jpg,8.876333057880402,11
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000407518.jpg,0.8322266936302185,1
8,1,0,0,0,0,1,8,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000439290.jpg,0,0
6,4,1,0,1,2,0,14,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000396200.jpg,6.568746626377106,8
2,1,0,0,0,0,1,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000397279.jpg,0.9814835786819458,1
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000066886.jpg,0.9318080544471741,1
0,1,0,0,0,1,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000079031.jpg,1.9426584839820862,2
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000367818.jpg,1.6310335397720337,2
3,1,0,1,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000089670.jpg,0,0
1,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000101068.jpg,0.9629284739494324,1
0,0,0,0,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000376278.jpg,2.6237282752990723,3
1,1,0,0,0,0,1,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000426253.jpg,0.9542707800865173,1
1,1,0,0,0,1,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000002261.jpg,0.9641844034194946,1
6,2,1,0,0,0,1,10,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000575243.jpg,3.4400135278701782,4
0,2,2,0,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000576654.jpg,2.71509051322937,3
1,1,0,0,1,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000040036.jpg,1.8337185978889465,2
4,4,0,0,1,0,3,6,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000422706.jpg,1.6925325393676758,2
9,0,0,0,0,0,0,19,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000013923.jpg,8.386665403842926,10
0,0,0,0,0,0,0,0,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000560371.jpg,0,0
1,0,0,0,0,0,0,7,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000547886.jpg,5.374109447002411,6
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000544519.jpg,1.8240358233451843,2
15,2,0,1,0,1,0,19,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000543581.jpg,3.355098605155945,4
10,4,1,1,0,1,1,15,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000221754.jpg,3.699816405773163,5
3,0,0,0,0,0,0,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000216739.jpg,0.9780223965644836,1
1,1,0,0,0,0,1,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000206994.jpg,0.9698277115821838,1
4,3,0,0,1,0,2,13,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000026204.jpg,7.648385107517242,9
0,0,0,0,0,0,0,1,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000511398.jpg,0.9564989805221558,1
0,1,0,0,0,1,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000514979.jpg,1.8572779893875122,2
1,0,0,0,0,0,0,6,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000162732.jpg,4.628670752048492,5
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000170955.jpg,1.7548935413360596,2
1,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000025139.jpg,0.7379592061042786,1
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000027982.jpg,1.8864489197731018,2
4,1,0,0,0,0,1,6,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000447611.jpg,1.7441312074661255,2
1,0,0,0,0,0,0,4,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000069106.jpg,2.6123080253601074,3
0,0,0,0,0,0,0,2,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000325991.jpg,1.8332106471061707,2
3,3,0,0,0,1,2,6,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000358923.jpg,2.3787294030189514,3
1,0,0,0,0,0,0,3,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000448365.jpg,1.9407891035079956,2
7,4,0,0,0,0,4,17,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000060932.jpg,7.904870450496674,10
7,0,0,0,0,0,0,11,/data/data2/TuJiajun/A1-smoke-r4/YOLO-Master/configs/a1/p1_pretrained/pilot_data/images/val2017/000000449996.jpg,3.5124032497406006,4
